X vol_f_Field2 diameter_Field2
0.000139645 0.687546 0.00095515
0.000376525 0.68758 0.000953591
0.000613858 0.687619 0.000950274
0.000851483 0.687686 0.000945236
0.00108931 0.687786 0.000938507
0.00132727 0.687941 0.00093016
0.00156534 0.688137 0.000920282
0.00180349 0.688411 0.000908998
0.0020417 0.68873 0.000896427
0.00227996 0.689158 0.000882715
0.00251826 0.689623 0.000867968
0.00275659 0.690255 0.000852326
0.00299495 0.690914 0.000835871
0.00323333 0.691771 0.000818734
0.00347172 0.692678 0.000800972
0.00371014 0.693788 0.000782716
0.00394857 0.694941 0.000763989
0.00418701 0.696326 0.000744927
0.00442546 0.69771 0.000725502
0.00466392 0.699272 0.000705825
0.00490238 0.700847 0.000685863
0.00514086 0.702472 0.000665757
0.00537934 0.704277 0.00064546
0.00561783 0.705997 0.000625066
0.00585632 0.707949 0.000604536
0.00609482 0.709788 0.000583891
0.00633332 0.711804 0.000563081
0.00657182 0.713775 0.000542058
0.00681033 0.715867 0.000520713
0.00704884 0.718004 0.000498956
0.00728736 0.72014 0.000476569
0.00752587 0.722459 0.000453411
0.00776439 0.724676 0.000429089
0.00800291 0.727223 0.000403317
0.00824144 0.729562 0.000375512
0.00847996 0.732764 0.000344857
0.00871849 0.735378 0.000310638
0.00895702 0.740062 0.000269685
0.00919555 0.742751 0.000221817
0.00943408 0.751197 0.000162517
