X vol_f_Field2 diameter_Field2
0.000139645 1.3097e-13 1.00003e-05
0.000376525 1.3162e-13 1.00003e-05
0.000613858 1.32783e-13 1.00003e-05
0.000851483 1.33751e-13 1.00003e-05
0.00108931 1.34397e-13 1.00003e-05
0.00132727 1.34354e-13 1.00003e-05
0.00156534 1.33793e-13 1.00003e-05
0.00180349 1.33238e-13 1.00003e-05
0.0020417 1.32521e-13 1.00003e-05
0.00227996 1.33513e-13 1.00003e-05
0.00251826 1.33677e-13 1.00003e-05
0.00275659 1.33713e-13 1.00003e-05
0.00299495 1.33451e-13 1.00003e-05
0.00323333 1.32963e-13 1.00003e-05
0.00347172 1.33283e-13 1.00003e-05
0.00371014 1.3259e-13 1.00003e-05
0.00394857 1.28239e-13 1.00003e-05
0.00418701 1.12955e-13 1.00003e-05
0.00442546 9.87209e-14 1.00002e-05
0.00466392 1.00066e-13 1.00002e-05
0.00490238 9.41163e-14 1.00002e-05
0.00514086 5.34764e-14 1.00001e-05
0.00537934 1.71934e-14 1.00001e-05
0.00561783 3.64349e-14 1.00001e-05
0.00585632 1.58295e-13 1e-05
0.00609482 7.9789e-13 1e-05
0.00633332 4.22805e-12 1e-05
0.00657182 2.12603e-11 1e-05
0.00681033 1.08162e-10 1e-05
0.00704884 5.50184e-10 1e-05
0.00728736 2.79358e-09 1e-05
0.00752587 1.41012e-08 1e-05
0.00776439 7.06927e-08 1e-05
0.00800291 3.5077e-07 1e-05
0.00824144 1.74791e-06 1e-05
0.00847996 8.63257e-06 1e-05
0.00871849 4.25193e-05 1e-05
0.00895702 0.000212227 1e-05
0.00919555 0.0010668 1e-05
0.00943408 0.00643936 1e-05
