X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.179324 0.00032485 5.05771 5.12787
0.000376525 0.18035 0.000343926 5.05637 5.13139
0.000613858 0.18209 0.000357509 5.05392 5.13218
0.000851483 0.184567 0.000369432 5.05035 5.13127
0.00108931 0.187823 0.000381769 5.04552 5.12904
0.00132727 0.19181 0.000395385 5.03942 5.12566
0.00156534 0.196529 0.000410694 5.03208 5.12046
0.00180349 0.201884 0.000427813 5.02348 5.11244
0.0020417 0.207874 0.00044669 5.01341 5.10214
0.00227996 0.214448 0.000467075 5.00176 5.08982
0.00251826 0.221534 0.000488537 4.9884 5.07558
0.00275659 0.229046 0.000510456 4.97322 5.05941
0.00299495 0.236921 0.000532092 4.9561 5.04123
0.00323333 0.245056 0.000552635 4.93694 5.02098
0.00347172 0.253415 0.000571337 4.91565 4.99859
0.00371014 0.261858 0.000587548 4.89213 4.97394
0.00394857 0.270389 0.000600858 4.8663 4.94698
0.00418701 0.278866 0.000611021 4.8381 4.91765
0.00442546 0.287322 0.000618047 4.80743 4.88586
0.00466392 0.295621 0.000622018 4.77425 4.85157
0.00490238 0.303827 0.000623195 4.73849 4.81474
0.00514086 0.31181 0.000621774 4.70001 4.77518
0.00537934 0.319681 0.00061808 4.65862 4.73274
0.00561783 0.327275 0.000612257 4.6143 4.6874
0.00585632 0.334779 0.000604612 4.56671 4.63886
0.00609482 0.341972 0.000595164 4.51588 4.58711
0.00633332 0.349131 0.000584203 4.46084 4.53117
0.00657182 0.355967 0.000571611 4.4023 4.47179
0.00681033 0.362839 0.000557665 4.33796 4.40666
0.00704884 0.369397 0.000541988 4.27016 4.33813
0.00728736 0.376031 0.000524827 4.19282 4.26011
0.00752587 0.382384 0.00050555 4.11347 4.18012
0.00776439 0.388989 0.000484454 4.01588 4.08192
0.00800291 0.395446 0.00046042 3.9214 3.98668
0.00824144 0.40224 0.000433731 3.78819 3.85213
0.00847996 0.409092 0.000402329 3.67104 3.73091
0.00871849 0.416417 0.000366503 3.4717 3.52532
0.00895702 0.423913 0.000322772 3.28752 3.33423
0.00919555 0.432805 0.000271507 2.92885 2.96794
0.00943408 0.443104 0.000214362 2.43682 2.46046
