X vol_f_Field2 diameter_Field2
0.000139645 0.397884 0.000658252
0.000376525 0.39823 0.000659693
0.000613858 0.398827 0.000661124
0.000851483 0.399713 0.000662641
0.00108931 0.40086 0.000664125
0.00132727 0.402273 0.00066544
0.00156534 0.403935 0.000666373
0.00180349 0.405836 0.000666706
0.0020417 0.407961 0.000666227
0.00227996 0.410296 0.000664761
0.00251826 0.412823 0.000662185
0.00275659 0.415523 0.000658435
0.00299495 0.418393 0.000653515
0.00323333 0.421393 0.000647469
0.00347172 0.424521 0.000640388
0.00371014 0.427753 0.00063237
0.00394857 0.431084 0.000623533
0.00418701 0.434482 0.000613964
0.00442546 0.437952 0.000603768
0.00466392 0.44146 0.000592995
0.00490238 0.445022 0.000581725
0.00514086 0.448597 0.000569958
0.00537934 0.452219 0.000557758
0.00561783 0.455831 0.000545065
0.00585632 0.459493 0.000531945
0.00609482 0.463126 0.000518257
0.00633332 0.466822 0.000504059
0.00657182 0.47051 0.000489085
0.00681033 0.474298 0.000473475
0.00704884 0.478069 0.00045688
0.00728736 0.481916 0.000439529
0.00752587 0.485766 0.000420799
0.00776439 0.489715 0.000401038
0.00800291 0.493749 0.000379112
0.00824144 0.497922 0.000355562
0.00847996 0.502322 0.000328306
0.00871849 0.506857 0.000297968
0.00895702 0.51169 0.00026028
0.00919555 0.516952 0.000215654
0.00943408 0.523869 0.000162156
