X vol_f_Field2 diameter_Field2
0.000139645 4.73392e-05 1.0092e-05
0.000376525 0.000192015 1.52668e-05
0.000613858 0.000625007 2.13188e-05
0.000851483 0.00140662 2.87441e-05
0.00108931 0.00243011 3.71406e-05
0.00132727 0.00354208 4.60249e-05
0.00156534 0.00467849 5.49744e-05
0.00180349 0.00595637 6.36878e-05
0.0020417 0.0075366 7.19814e-05
0.00227996 0.00946179 7.99988e-05
0.00251826 0.0117859 8.78984e-05
0.00275659 0.0145744 9.5721e-05
0.00299495 0.017898 0.000103406
0.00323333 0.0218404 0.000110804
0.00347172 0.026486 0.000117702
0.00371014 0.0319436 0.000123872
0.00394857 0.0383126 0.000129153
0.00418701 0.0456887 0.000133505
0.00442546 0.0541678 0.000137004
0.00466392 0.0638457 0.000139809
0.00490238 0.0748135 0.000142109
0.00514086 0.0871254 0.000144057
0.00537934 0.100778 0.0001458
0.00561783 0.11573 0.000147476
0.00585632 0.131844 0.000149203
0.00609482 0.14895 0.000151072
0.00633332 0.166877 0.000153144
0.00657182 0.185372 0.000155435
0.00681033 0.204147 0.000157908
0.00704884 0.222847 0.000160442
0.00728736 0.24125 0.000162871
0.00752587 0.259141 0.000164916
0.00776439 0.276427 0.000166279
0.00800291 0.29317 0.000166522
0.00824144 0.309425 0.000165202
0.00847996 0.325093 0.000161596
0.00871849 0.340457 0.000155119
0.00895702 0.355473 0.000144466
0.00919555 0.37099 0.000128878
0.00943408 0.390299 0.000109691
