X vol_f_Field2 diameter_Field2
0.000139645 4.91877e-11 1e-05
0.000376525 3.1155e-10 1e-05
0.000613858 2.98845e-09 1e-05
0.000851483 3.28335e-08 1e-05
0.00108931 3.7576e-07 1e-05
0.00132727 4.35623e-06 1e-05
0.00156534 3.46663e-05 1.29007e-05
0.00180349 0.000173195 1.95928e-05
0.0020417 0.000537342 2.79062e-05
0.00227996 0.00111185 3.72712e-05
0.00251826 0.00180525 4.68422e-05
0.00275659 0.0026083 5.60883e-05
0.00299495 0.00361976 6.47633e-05
0.00323333 0.0049425 7.29986e-05
0.00347172 0.00662127 8.11507e-05
0.00371014 0.00872202 8.93319e-05
0.00394857 0.0113112 9.7537e-05
0.00418701 0.0144784 0.000105703
0.00442546 0.0183036 0.000113742
0.00466392 0.0229006 0.000121634
0.00490238 0.0283647 0.000129445
0.00514086 0.0348287 0.00013735
0.00537934 0.0423798 0.000145579
0.00561783 0.0511677 0.000154412
0.00585632 0.061233 0.000164129
0.00609482 0.0726737 0.000174987
0.00633332 0.0854122 0.000187072
0.00657182 0.0993289 0.000200342
0.00681033 0.114292 0.000214571
0.00704884 0.129983 0.000229252
0.00728736 0.146098 0.000243624
0.00752587 0.162255 0.000256656
0.00776439 0.178331 0.000267331
0.00800291 0.19415 0.000274513
0.00824144 0.209808 0.000277372
0.00847996 0.225251 0.000275004
0.00871849 0.24072 0.000266845
0.00895702 0.256139 0.000252039
0.00919555 0.272884 0.000230211
0.00943408 0.293529 0.000202426
