X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.143308 0.000133514 5.11867 5.14605
0.000376525 0.144434 0.000172905 5.11764 5.15516
0.000613858 0.146658 0.00019684 5.11586 5.15963
0.000851483 0.149804 0.000210261 5.11344 5.16063
0.00108931 0.154006 0.000217746 5.11021 5.15916
0.00132727 0.159211 0.000221821 5.1061 5.15578
0.00156534 0.165445 0.000223952 5.10101 5.15082
0.00180349 0.172675 0.000224998 5.09484 5.14441
0.0020417 0.180876 0.000225471 5.08746 5.13657
0.00227996 0.18999 0.000225688 5.07874 5.12725
0.00251826 0.199945 0.000225852 5.06849 5.11634
0.00275659 0.210643 0.000226098 5.05652 5.10366
0.00299495 0.221972 0.000226519 5.04264 5.08907
0.00323333 0.233794 0.000227174 5.02662 5.07234
0.00347172 0.245961 0.000228098 5.00828 5.05329
0.00371014 0.258304 0.000229299 4.98741 5.03174
0.00394857 0.270681 0.000230765 4.96385 5.00753
0.00418701 0.283014 0.000232464 4.93748 4.98051
0.00442546 0.295148 0.000234344 4.90819 4.9506
0.00466392 0.30697 0.000236328 4.87595 4.91775
0.00490238 0.318435 0.000238331 4.84072 4.88191
0.00514086 0.329453 0.000240253 4.80249 4.84306
0.00537934 0.340021 0.000241976 4.7612 4.80113
0.00561783 0.350107 0.000243405 4.71679 4.75603
0.00585632 0.359778 0.000244432 4.66908 4.70758
0.00609482 0.368971 0.000244922 4.618 4.65569
0.00633332 0.377812 0.000244809 4.56311 4.59989
0.00657182 0.386216 0.000243944 4.5043 4.54006
0.00681033 0.394359 0.000242295 4.44049 4.47509
0.00704884 0.402127 0.000239679 4.37215 4.40547
0.00728736 0.409738 0.000236093 4.29627 4.32813
0.00752587 0.417075 0.000231281 4.21563 4.24589
0.00776439 0.424365 0.000225247 4.1214 4.14984
0.00800291 0.431534 0.000217578 4.02393 4.05037
0.00824144 0.438794 0.000208242 3.89848 3.92267
0.00847996 0.446169 0.000196493 3.77375 3.79555
0.00871849 0.453716 0.000182149 3.5878 3.60695
0.00895702 0.461538 0.00016378 3.3991 3.41578
0.00919555 0.470053 0.000141713 3.05784 3.07131
0.00943408 0.480795 0.000119032 2.57077 2.57845
