X vol_f_Field2 diameter_Field2
0.000139645 0.416574 0.000529299
0.000376525 0.416909 0.000542506
0.000613858 0.417414 0.000551371
0.000851483 0.418207 0.000558377
0.00108931 0.419237 0.00056477
0.00132727 0.420499 0.000570948
0.00156534 0.421984 0.000576966
0.00180349 0.423668 0.000582645
0.0020417 0.425551 0.000587749
0.00227996 0.427613 0.000591992
0.00251826 0.429853 0.000595126
0.00275659 0.432246 0.000596937
0.00299495 0.434791 0.000597297
0.00323333 0.437464 0.000596147
0.00347172 0.440263 0.000593506
0.00371014 0.443164 0.000589441
0.00394857 0.446164 0.000584069
0.00418701 0.449228 0.000577509
0.00442546 0.45237 0.000569901
0.00466392 0.455555 0.000561353
0.00490238 0.458804 0.000551981
0.00514086 0.462069 0.000541843
0.00537934 0.465393 0.000531025
0.00561783 0.468716 0.000519512
0.00585632 0.472109 0.000507357
0.00609482 0.475503 0.000494484
0.00633332 0.47898 0.000480965
0.00657182 0.482428 0.00046666
0.00681033 0.485942 0.00045166
0.00704884 0.489429 0.000435713
0.00728736 0.492984 0.000418943
0.00752587 0.496552 0.000400884
0.00776439 0.500224 0.000381706
0.00800291 0.503979 0.000360594
0.00824144 0.507858 0.000337841
0.00847996 0.511944 0.000311951
0.00871849 0.516164 0.000283356
0.00895702 0.520644 0.000249334
0.00919555 0.525714 0.000211326
0.00943408 0.532515 0.000173729
