X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.123084 0.000220012 4.80799 4.85305
0.000376525 0.123862 0.00024958 4.80669 4.859
0.000613858 0.125386 0.000269293 4.80435 4.86135
0.000851483 0.127564 0.000284754 4.80104 4.86157
0.00108931 0.130477 0.00029916 4.79661 4.86029
0.00132727 0.134091 0.000314002 4.79105 4.85786
0.00156534 0.138431 0.000330106 4.78424 4.85437
0.00180349 0.14347 0.000347938 4.77613 4.84986
0.0020417 0.149215 0.00036776 4.76662 4.84427
0.00227996 0.155624 0.000389628 4.75575 4.83727
0.00251826 0.162605 0.000413393 4.74361 4.8264
0.00275659 0.170098 0.000438703 4.72996 4.81239
0.00299495 0.178103 0.000465016 4.7145 4.79606
0.00323333 0.186513 0.000491575 4.69715 4.77769
0.00347172 0.195261 0.000517497 4.67777 4.75724
0.00371014 0.204238 0.000541866 4.65617 4.73454
0.00394857 0.213419 0.000563883 4.63236 4.70963
0.00418701 0.222671 0.000582892 4.60609 4.68226
0.00442546 0.231992 0.000598514 4.57738 4.65245
0.00466392 0.241236 0.000610548 4.54608 4.62006
0.00490238 0.250456 0.000619053 4.51204 4.58495
0.00514086 0.259476 0.000624137 4.4753 4.54714
0.00537934 0.268424 0.000626096 4.43548 4.50629
0.00561783 0.277086 0.000625109 4.39277 4.46255
0.00585632 0.285671 0.000621531 4.34651 4.4153
0.00609482 0.293912 0.000615479 4.29707 4.3649
0.00633332 0.302114 0.000607318 4.24326 4.31015
0.00657182 0.309931 0.000597021 4.18603 4.25203
0.00681033 0.317779 0.000584836 4.12277 4.18786
0.00704884 0.325229 0.000570471 4.05621 4.12048
0.00728736 0.332803 0.000554189 3.97999 4.04343
0.00752587 0.340015 0.000535463 3.90197 3.96467
0.00776439 0.347457 0.000514589 3.80589 3.86787
0.00800291 0.354658 0.000490622 3.71292 3.77422
0.00824144 0.362214 0.000463909 3.58305 3.64376
0.00847996 0.369785 0.000432828 3.46594 3.52574
0.00871849 0.377955 0.000398003 3.27239 3.33003
0.00895702 0.386444 0.000357349 3.09594 3.14661
0.00919555 0.396457 0.000317084 2.73693 2.77611
0.00943408 0.405961 0.000308476 2.25844 2.28294
