X vol_f_Field2 diameter_Field2
0.000139645 4.89859e-13 1.41849e-05
0.000376525 1.2381e-12 1.72616e-05
0.000613858 3.99816e-12 1.94701e-05
0.000851483 1.4067e-11 2.03613e-05
0.00108931 5.07322e-11 2.06295e-05
0.00132727 1.83587e-10 2.07011e-05
0.00156534 6.66389e-10 2.07019e-05
0.00180349 2.40158e-09 2.06936e-05
0.0020417 8.80819e-09 2.068e-05
0.00227996 3.20681e-08 2.06752e-05
0.00251826 1.15671e-07 2.07299e-05
0.00275659 4.05839e-07 2.10173e-05
0.00299495 1.32177e-06 2.21834e-05
0.00323333 3.85478e-06 2.53553e-05
0.00347172 1.0063e-05 2.90332e-05
0.00371014 2.39097e-05 3.31063e-05
0.00394857 5.28943e-05 3.75409e-05
0.00418701 0.000105986 4.19017e-05
0.00442546 0.000192198 4.62182e-05
0.00466392 0.000331357 5.04661e-05
0.00490238 0.000557534 5.46255e-05
0.00514086 0.000911439 5.88008e-05
0.00537934 0.00144887 6.30202e-05
0.00561783 0.00224606 6.72776e-05
0.00585632 0.00340348 7.1545e-05
0.00609482 0.00505762 7.57658e-05
0.00633332 0.00738135 7.9857e-05
0.00657182 0.0105999 8.37176e-05
0.00681033 0.0150195 8.72737e-05
0.00704884 0.0210326 9.04992e-05
0.00728736 0.0290834 9.34444e-05
0.00752587 0.039813 9.62363e-05
0.00776439 0.0538403 9.9037e-05
0.00800291 0.0719327 0.000102062
0.00824144 0.0947291 0.000105427
0.00847996 0.122155 0.000109105
0.00871849 0.154118 0.0001126
0.00895702 0.187456 0.000114604
0.00919555 0.223744 0.000113713
0.00943408 0.259103 0.000110966
