X vol_f_Field2 diameter_Field2
0.000139645 0.52126 0.0008491
0.000376525 0.521368 0.000852086
0.000613858 0.521544 0.000853248
0.000851483 0.521846 0.000853106
0.00108931 0.522245 0.000851739
0.00132727 0.522755 0.000849083
0.00156534 0.52337 0.000844993
0.00180349 0.524098 0.00083936
0.0020417 0.524943 0.000832135
0.00227996 0.525912 0.00082335
0.00251826 0.527015 0.00081311
0.00275659 0.5282 0.000801569
0.00299495 0.529548 0.000788926
0.00323333 0.53102 0.000775359
0.00347172 0.532603 0.000761047
0.00371014 0.534328 0.000746124
0.00394857 0.536157 0.000730699
0.00418701 0.538058 0.000714844
0.00442546 0.540013 0.000698636
0.00466392 0.542031 0.000682108
0.00490238 0.544059 0.000665292
0.00514086 0.546144 0.000648183
0.00537934 0.548203 0.000630785
0.00561783 0.550334 0.000613058
0.00585632 0.552398 0.000594993
0.00609482 0.554576 0.000576514
0.00633332 0.556667 0.000557614
0.00657182 0.558952 0.000538156
0.00681033 0.56111 0.000518147
0.00704884 0.563524 0.000497336
0.00728736 0.565763 0.000475795
0.00752587 0.568302 0.000453025
0.00776439 0.570593 0.000429253
0.00800291 0.573267 0.000403502
0.00824144 0.575799 0.000376276
0.00847996 0.578889 0.00034574
0.00871849 0.581911 0.000312553
0.00895702 0.585411 0.000273199
0.00919555 0.588876 0.000228684
0.00943408 0.595066 0.000183125
