X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0422692 5.81059e-05 4.54392 4.55321
0.000376525 0.043162 8.9909e-05 4.54364 4.56051
0.000613858 0.0446691 0.000115551 4.54236 4.56535
0.000851483 0.0467699 0.000136256 4.54041 4.56824
0.00108931 0.0494838 0.000153116 4.53772 4.56937
0.00132727 0.0528572 0.000166513 4.5343 4.56886
0.00156534 0.0569304 0.000176927 4.53012 4.56683
0.00180349 0.0617483 0.00018499 4.52515 4.5634
0.0020417 0.0673754 0.000191347 4.51933 4.55868
0.00227996 0.0738621 0.000196548 4.5126 4.55275
0.00251826 0.0812493 0.000201027 4.50486 4.54563
0.00275659 0.089551 0.000205124 4.49601 4.53728
0.00299495 0.098801 0.000209115 4.4859 4.52759
0.00323333 0.109008 0.000213231 4.47438 4.5165
0.00347172 0.120168 0.000217675 4.46125 4.50371
0.00371014 0.132225 0.000222618 4.44629 4.48912
0.00394857 0.145056 0.000228197 4.42925 4.47252
0.00418701 0.158484 0.000234498 4.40989 4.45367
0.00442546 0.172374 0.000241571 4.38791 4.4323
0.00466392 0.186524 0.000249383 4.36309 4.40815
0.00490238 0.200779 0.000257848 4.33523 4.38104
0.00514086 0.214939 0.000266773 4.30419 4.35077
0.00537934 0.22882 0.000275911 4.26989 4.31726
0.00561783 0.242288 0.000284914 4.23232 4.28042
0.00585632 0.255267 0.000293447 4.19137 4.24011
0.00609482 0.267657 0.000301089 4.14706 4.19626
0.00633332 0.279539 0.000307554 4.09903 4.14849
0.00657182 0.290804 0.000312448 4.04725 4.09666
0.00681033 0.301667 0.000315639 3.99083 4.03989
0.00704884 0.311983 0.000316784 3.92994 3.97826
0.00728736 0.321996 0.00031589 3.86231 3.90955
0.00752587 0.331626 0.000312611 3.78958 3.8353
0.00776439 0.341116 0.000307006 3.70517 3.74901
0.00800291 0.350341 0.000298584 3.6161 3.65762
0.00824144 0.359666 0.000287308 3.50364 3.54244
0.00847996 0.368949 0.000272119 3.38549 3.42042
0.00871849 0.378327 0.000252693 3.21819 3.24973
0.00895702 0.387829 0.000226749 3.04306 3.07092
0.00919555 0.398091 0.000193658 2.73666 2.76025
0.00943408 0.412148 0.000152719 2.28733 2.30169
