X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.128538 0.000167286 5.01678 5.05375
0.000376525 0.129724 0.00019843 5.01589 5.06111
0.000613858 0.131879 0.000215626 5.01422 5.06395
0.000851483 0.134971 0.000224757 5.01184 5.06382
0.00108931 0.139072 0.000229769 5.00864 5.06163
0.00132727 0.144161 0.000232621 5.00455 5.05786
0.00156534 0.150259 0.000234361 4.99949 5.05274
0.00180349 0.157339 0.000235566 4.99336 5.04633
0.0020417 0.16538 0.000236573 4.98606 5.03861
0.00227996 0.174324 0.000237595 4.97742 5.02949
0.00251826 0.184112 0.000238776 4.96729 5.01885
0.00275659 0.194641 0.000240218 4.95549 5.00653
0.00299495 0.205802 0.00024199 4.9418 4.99235
0.00323333 0.217441 0.000244136 4.92602 4.9761
0.00347172 0.229472 0.000246672 4.90796 4.9576
0.00371014 0.241646 0.000249583 4.88741 4.93666
0.00394857 0.253924 0.000252841 4.86425 4.91313
0.00418701 0.266109 0.000256369 4.83834 4.88688
0.00442546 0.278124 0.000260084 4.80963 4.85784
0.00466392 0.28979 0.000263852 4.77812 4.826
0.00490238 0.301077 0.000267553 4.74375 4.79129
0.00514086 0.311943 0.00027103 4.70648 4.75362
0.00537934 0.322362 0.00027415 4.66629 4.71299
0.00561783 0.332328 0.000276745 4.62313 4.6693
0.00585632 0.341864 0.000278705 4.57682 4.62237
0.00609482 0.350955 0.000279868 4.52722 4.57201
0.00633332 0.359692 0.000280183 4.47386 4.51775
0.00657182 0.368018 0.000279477 4.41666 4.45947
0.00681033 0.376087 0.000277743 4.35452 4.3961
0.00704884 0.383813 0.000274768 4.28791 4.32803
0.00728736 0.391367 0.000270581 4.2138 4.25228
0.00752587 0.398701 0.000264898 4.135 4.17159
0.00776439 0.405979 0.000257743 4.04262 4.07714
0.00800291 0.413139 0.000248642 3.94711 3.97932
0.00824144 0.420422 0.000237598 3.8239 3.85358
0.00847996 0.427786 0.000223733 3.69794 3.72418
0.00871849 0.435258 0.000206847 3.5134 3.53663
0.00895702 0.442959 0.000184971 3.32871 3.34926
0.00919555 0.451213 0.000157779 2.99538 3.01291
0.00943408 0.462902 0.000126251 2.51616 2.52702
