X vol_f_Field2 diameter_Field2
0.000139645 1.88283e-17 1e-05
0.000376525 9.94367e-17 1e-05
0.000613858 5.93562e-16 1e-05
0.000851483 5.90858e-15 1e-05
0.00108931 6.20426e-14 1e-05
0.00132727 6.58146e-13 1e-05
0.00156534 7.66241e-12 1e-05
0.00180349 9.42161e-11 1e-05
0.0020417 1.14392e-09 1e-05
0.00227996 1.36881e-08 1e-05
0.00251826 1.60817e-07 1e-05
0.00275659 1.80321e-06 1e-05
0.00299495 2.046e-05 1e-05
0.00323333 0.000169144 1.21963e-05
0.00347172 0.000766001 2.03201e-05
0.00371014 0.00198811 3.04576e-05
0.00394857 0.00351801 4.10553e-05
0.00418701 0.00523933 5.09194e-05
0.00442546 0.00738439 5.97166e-05
0.00466392 0.0102114 6.77292e-05
0.00490238 0.0138287 7.54412e-05
0.00514086 0.0183735 8.29343e-05
0.00537934 0.0240038 9.01083e-05
0.00561783 0.0308983 9.67966e-05
0.00585632 0.0392467 0.00010287
0.00609482 0.049297 0.000108307
0.00633332 0.0611774 0.000113224
0.00657182 0.0750471 0.000117815
0.00681033 0.0910007 0.000122238
0.00704884 0.108956 0.000126655
0.00728736 0.128992 0.000131193
0.00752587 0.150525 0.000135869
0.00776439 0.173221 0.000140546
0.00800291 0.196418 0.000144829
0.00824144 0.219576 0.000148103
0.00847996 0.242372 0.000149531
0.00871849 0.26451 0.00014814
0.00895702 0.285739 0.000142784
0.00919555 0.307215 0.000132619
0.00943408 0.331964 0.000116935
