X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 1.7475e-05 1e-05 4.07601 4.07602
0.000376525 7.90851e-05 1e-05 4.07559 4.07565
0.000613858 0.000329444 1.44768e-05 4.0743 4.07453
0.000851483 0.000996877 2.26989e-05 4.07245 4.07309
0.00108931 0.0020967 3.19561e-05 4.06999 4.07144
0.00132727 0.0033466 4.22714e-05 4.06692 4.06963
0.00156534 0.00456895 5.28635e-05 4.06316 4.0674
0.00180349 0.00586387 6.31547e-05 4.05867 4.06498
0.0020417 0.00743135 7.27819e-05 4.05341 4.06163
0.00227996 0.00932916 8.18851e-05 4.04735 4.05739
0.00251826 0.0116049 9.07169e-05 4.04045 4.05227
0.00275659 0.0143168 9.93551e-05 4.03266 4.04619
0.00299495 0.017532 0.00010772 4.02393 4.03909
0.00323333 0.0213243 0.000115624 4.01418 4.03082
0.00347172 0.0257764 0.000122841 4.00335 4.02129
0.00371014 0.0309772 0.000129205 3.99134 4.01037
0.00394857 0.0370228 0.000134676 3.97805 3.99795
0.00418701 0.0440102 0.000139349 3.96335 3.98393
0.00442546 0.0520384 0.000143403 3.94711 3.96823
0.00466392 0.0611948 0.000147057 3.92913 3.95069
0.00490238 0.0715617 0.000150539 3.90922 3.93119
0.00514086 0.0831725 0.000154029 3.88712 3.90949
0.00537934 0.0960529 0.000157694 3.86253 3.88517
0.00561783 0.110125 0.000161695 3.83509 3.85796
0.00585632 0.125343 0.000166177 3.80437 3.82755
0.00609482 0.141445 0.000171224 3.76991 3.79345
0.00633332 0.15833 0.000176889 3.73123 3.75516
0.00657182 0.175522 0.000183072 3.68792 3.71224
0.00681033 0.192963 0.000189657 3.63945 3.66418
0.00704884 0.210032 0.000196266 3.58563 3.61073
0.00728736 0.226888 0.000202605 3.52571 3.5511
0.00752587 0.242902 0.000208004 3.4596 3.48517
0.00776439 0.258554 0.000212109 3.38511 3.41064
0.00800291 0.27331 0.000214038 3.30279 3.32801
0.00824144 0.287874 0.000213474 3.20549 3.23005
0.00847996 0.301881 0.000209325 3.09678 3.12026
0.00871849 0.315937 0.000201266 2.95501 2.97708
0.00895702 0.329702 0.000187444 2.78779 2.80815
0.00919555 0.34456 0.00016794 2.52607 2.54319
0.00943408 0.360818 0.000145828 2.10547 2.11651
