X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.107043 0.000191317 4.78463 4.82257
0.000376525 0.107934 0.000226059 4.78356 4.8299
0.000613858 0.109608 0.00024735 4.78154 4.83297
0.000851483 0.112033 0.000262299 4.77868 4.83352
0.00108931 0.115262 0.000274802 4.77482 4.83238
0.00132727 0.119291 0.000286712 4.76995 4.82996
0.00156534 0.12414 0.000299057 4.76398 4.82645
0.00180349 0.129803 0.000312467 4.75684 4.8219
0.0020417 0.136274 0.000327365 4.74842 4.81633
0.00227996 0.143519 0.000344029 4.7386 4.80965
0.00251826 0.151479 0.0003626 4.72725 4.80174
0.00275659 0.16009 0.000383071 4.71426 4.79232
0.00299495 0.169263 0.000405247 4.69977 4.78013
0.00323333 0.178847 0.00042872 4.68368 4.76396
0.00347172 0.188816 0.000452899 4.6656 4.74504
0.00371014 0.199025 0.000476996 4.64534 4.72377
0.00394857 0.209418 0.000500144 4.6228 4.70018
0.00418701 0.219827 0.000521452 4.59786 4.67418
0.00442546 0.23026 0.000540208 4.57042 4.64567
0.00466392 0.240539 0.000555847 4.5404 4.61459
0.00490238 0.250723 0.00056812 4.50767 4.58081
0.00514086 0.260634 0.0005769 4.47218 4.54428
0.00537934 0.270395 0.000582338 4.43373 4.50482
0.00561783 0.279798 0.00058454 4.39231 4.46242
0.00585632 0.289044 0.000583842 4.34753 4.41667
0.00609482 0.297876 0.00058035 4.29948 4.36769
0.00633332 0.306605 0.000574432 4.24731 4.31462
0.00657182 0.314903 0.000566064 4.19159 4.25804
0.00681033 0.323178 0.000555597 4.13028 4.19589
0.00704884 0.331052 0.000542822 4.06534 4.13019
0.00728736 0.338957 0.000528102 3.99149 4.05561
0.00752587 0.346513 0.000510926 3.91527 3.97876
0.00776439 0.354272 0.000491505 3.82221 3.88516
0.00800291 0.361821 0.000468831 3.73135 3.79377
0.00824144 0.369683 0.000443136 3.60527 3.66714
0.00847996 0.377578 0.000412603 3.49045 3.55078
0.00871849 0.385961 0.000377178 3.3051 3.36016
0.00895702 0.394605 0.000333886 3.12549 3.17392
0.00919555 0.404862 0.000283547 2.78541 2.82565
0.00943408 0.416139 0.000229312 2.31141 2.33663
