X vol_f_Field2 diameter_Field2
0.000139645 2.94871e-14 1.00001e-05
0.000376525 2.94503e-14 1.00001e-05
0.000613858 2.9352e-14 1.00001e-05
0.000851483 2.90957e-14 1.00001e-05
0.00108931 2.84012e-14 1.00001e-05
0.00132727 2.66954e-14 1.00001e-05
0.00156534 2.27145e-14 1.00001e-05
0.00180349 1.47666e-14 1e-05
0.0020417 6.12214e-15 1e-05
0.00227996 7.1206e-15 1e-05
0.00251826 1.86785e-14 1e-05
0.00275659 5.72163e-14 1e-05
0.00299495 1.7679e-13 1e-05
0.00323333 5.41714e-13 1e-05
0.00347172 1.67017e-12 1e-05
0.00371014 5.31435e-12 1e-05
0.00394857 1.66914e-11 1e-05
0.00418701 5.1606e-11 1e-05
0.00442546 1.57423e-10 1e-05
0.00466392 4.7301e-10 1e-05
0.00490238 1.40192e-09 1e-05
0.00514086 4.0994e-09 1e-05
0.00537934 1.18061e-08 1e-05
0.00561783 3.35894e-08 1e-05
0.00585632 9.42159e-08 1e-05
0.00609482 2.61164e-07 1e-05
0.00633332 7.12927e-07 1e-05
0.00657182 1.92513e-06 1e-05
0.00681033 5.12326e-06 1e-05
0.00704884 1.35138e-05 1e-05
0.00728736 3.51092e-05 1e-05
0.00752587 9.06519e-05 1e-05
0.00776439 0.000230886 1e-05
0.00800291 0.000583555 1e-05
0.00824144 0.00122626 1.33508e-05
0.00847996 0.00219307 1.87491e-05
0.00871849 0.00392546 2.52243e-05
0.00895702 0.00802503 3.33241e-05
0.00919555 0.0188876 4.4103e-05
0.00943408 0.0511572 6.06077e-05
