X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0502278 6.91099e-05 4.62379 4.63587
0.000376525 0.0511455 9.51983e-05 4.62342 4.64186
0.000613858 0.0527751 0.000116958 4.62211 4.64582
0.000851483 0.0550978 0.000134852 4.62014 4.64807
0.00108931 0.0581352 0.000149751 4.61746 4.64877
0.00132727 0.0619343 0.000161969 4.61406 4.64803
0.00156534 0.0665343 0.000171813 4.6099 4.64589
0.00180349 0.071979 0.000179682 4.60494 4.64244
0.0020417 0.0783104 0.000186013 4.59913 4.63774
0.00227996 0.0855517 0.000191217 4.59238 4.63181
0.00251826 0.0937554 0.000195652 4.5846 4.62463
0.00275659 0.102938 0.000199619 4.57567 4.61618
0.00299495 0.113099 0.000203369 4.56542 4.60628
0.00323333 0.124204 0.000207113 4.55369 4.59476
0.00347172 0.136235 0.000211029 4.54026 4.58152
0.00371014 0.149115 0.000215263 4.5249 4.56635
0.00394857 0.162684 0.000219923 4.50736 4.54903
0.00418701 0.176729 0.000225072 4.48739 4.5293
0.00442546 0.191052 0.000230733 4.4647 4.50692
0.00466392 0.205471 0.000236871 4.43912 4.48166
0.00490238 0.219867 0.000243409 4.41044 4.45334
0.00514086 0.234084 0.000250201 4.37857 4.42181
0.00537934 0.247963 0.000257061 4.34343 4.38701
0.00561783 0.261377 0.000263742 4.305 4.34887
0.00585632 0.274235 0.000269992 4.26321 4.3073
0.00609482 0.286476 0.00027552 4.21802 4.26218
0.00633332 0.298157 0.000280099 4.16911 4.21319
0.00657182 0.309219 0.000283441 4.11641 4.16017
0.00681033 0.319827 0.000285398 4.05907 4.10228
0.00704884 0.329904 0.000285706 3.9972 4.03956
0.00728736 0.33964 0.00028429 3.92865 3.96988
0.00752587 0.348996 0.000280869 3.85485 3.89459
0.00776439 0.358175 0.000275404 3.7695 3.80745
0.00800291 0.367123 0.000267488 3.67918 3.71498
0.00824144 0.376148 0.000256966 3.56568 3.59895
0.00847996 0.385161 0.00024306 3.4456 3.47532
0.00871849 0.39425 0.000225399 3.27668 3.3034
0.00895702 0.40347 0.000202301 3.09927 3.12313
0.00919555 0.413382 0.000173132 2.78912 2.80953
0.00943408 0.427128 0.000137288 2.33763 2.34963
