X vol_f_Field2 diameter_Field2
0.000139645 0.665472 0.000831992
0.000376525 0.665523 0.000830396
0.000613858 0.665626 0.000827375
0.000851483 0.6658 0.000822993
0.00108931 0.666032 0.000817262
0.00132727 0.666346 0.000810255
0.00156534 0.66673 0.000802022
0.00180349 0.667202 0.000792648
0.0020417 0.667722 0.000782201
0.00227996 0.668389 0.000770783
0.00251826 0.669082 0.000758457
0.00275659 0.66993 0.000745339
0.00299495 0.670853 0.000731479
0.00323333 0.671907 0.000716965
0.00347172 0.673002 0.000701849
0.00371014 0.674252 0.000686254
0.00394857 0.675484 0.000670199
0.00418701 0.67692 0.000653827
0.00442546 0.678314 0.000637115
0.00466392 0.679934 0.00062022
0.00490238 0.681468 0.000603065
0.00514086 0.683232 0.00058583
0.00537934 0.684914 0.00056838
0.00561783 0.686894 0.000550891
0.00585632 0.688676 0.00053318
0.00609482 0.690827 0.000515437
0.00633332 0.692658 0.000497408
0.00657182 0.695013 0.000479257
0.00681033 0.696933 0.000460732
0.00704884 0.699333 0.000441864
0.00728736 0.70152 0.000422513
0.00752587 0.703912 0.00040248
0.00776439 0.706242 0.000381621
0.00800291 0.708882 0.000359535
0.00824144 0.71127 0.000335735
0.00847996 0.714534 0.00030948
0.00871849 0.717239 0.000279828
0.00895702 0.722057 0.000243398
0.00919555 0.724771 0.000197593
0.00943408 0.733604 0.000137937
