X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0231726 5.06262e-05 4.29382 4.30001
0.000376525 0.0237699 7.81634e-05 4.29329 4.30497
0.000613858 0.0247287 0.00010007 4.29149 4.30765
0.000851483 0.026031 0.000118097 4.28882 4.30866
0.00108931 0.0276823 0.000133592 4.28519 4.30816
0.00132727 0.0297048 0.00014715 4.28063 4.30628
0.00156534 0.0321244 0.000159251 4.27511 4.30309
0.00180349 0.0349756 0.000170362 4.2686 4.29866
0.0020417 0.0382958 0.000180944 4.26104 4.29304
0.00227996 0.0421266 0.000191434 4.2524 4.28627
0.00251826 0.0465131 0.000202244 4.24259 4.27836
0.00275659 0.0514988 0.000213767 4.23153 4.2693
0.00299495 0.0571311 0.000226381 4.21911 4.25906
0.00323333 0.0634468 0.000240439 4.20522 4.24759
0.00347172 0.0704862 0.000256261 4.18972 4.23482
0.00371014 0.0782587 0.000274074 4.17247 4.22064
0.00394857 0.0867847 0.000293999 4.15328 4.20488
0.00418701 0.0960135 0.000316004 4.132 4.18726
0.00442546 0.105942 0.000339865 4.10843 4.16747
0.00466392 0.116424 0.000365083 4.08256 4.1452
0.00490238 0.127421 0.000390916 4.05455 4.11854
0.00514086 0.138623 0.000416376 4.0242 4.08754
0.00537934 0.150152 0.000440481 3.99073 4.05316
0.00561783 0.161662 0.000462221 3.95416 4.01566
0.00585632 0.17336 0.000480902 3.91402 3.9746
0.00609482 0.18477 0.000495872 3.87051 3.9302
0.00633332 0.196304 0.000507012 3.82273 3.88153
0.00657182 0.207347 0.00051402 3.77131 3.82927
0.00681033 0.218512 0.000517208 3.71432 3.77145
0.00704884 0.229069 0.000516362 3.65364 3.70999
0.00728736 0.239804 0.000512001 3.58451 3.6401
0.00752587 0.249907 0.000503775 3.51255 3.56743
0.00776439 0.260285 0.000492323 3.42538 3.47961
0.00800291 0.270148 0.0004771 3.33872 3.39233
0.00824144 0.280423 0.000458505 3.22148 3.2747
0.00847996 0.290476 0.000435372 3.11141 3.16423
0.00871849 0.301185 0.000409015 2.93705 2.98996
0.00895702 0.312365 0.0003794 2.7702 2.82206
0.00919555 0.32605 0.000357054 2.45111 2.49463
0.00943408 0.337435 0.000400184 2.00762 2.04883
