X vol_f_Field2 diameter_Field2
0.000139645 0.717078 0.000904233
0.000376525 0.717156 0.000902507
0.000613858 0.717203 0.000899115
0.000851483 0.717312 0.000894157
0.00108931 0.717463 0.000887662
0.00132727 0.717669 0.000879703
0.00156534 0.717934 0.000870354
0.00180349 0.718263 0.00085972
0.0020417 0.718668 0.000847901
0.00227996 0.719148 0.000835013
0.00251826 0.719718 0.000821163
0.00275659 0.720377 0.000806461
0.00299495 0.721144 0.000791011
0.00323333 0.72201 0.000774914
0.00347172 0.722989 0.000758264
0.00371014 0.724087 0.000741147
0.00394857 0.725289 0.000723628
0.00418701 0.726562 0.00070575
0.00442546 0.727917 0.000687589
0.00466392 0.729352 0.0006692
0.00490238 0.73086 0.000650634
0.00514086 0.732449 0.000631925
0.00537934 0.734107 0.000613095
0.00561783 0.735849 0.000594152
0.00585632 0.73765 0.00057508
0.00609482 0.739519 0.000555862
0.00633332 0.741447 0.00053644
0.00657182 0.743433 0.000516762
0.00681033 0.745465 0.000496722
0.00704884 0.747562 0.00047622
0.00728736 0.749696 0.000455088
0.00752587 0.751932 0.00043315
0.00776439 0.754137 0.000410108
0.00800291 0.756622 0.000385676
0.00824144 0.758773 0.000359248
0.00847996 0.762074 0.0003303
0.00871849 0.764362 0.000297736
0.00895702 0.769544 0.000258933
0.00919555 0.77321 0.000215052
0.00943408 0.781949 0.000167579
