X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0102286 2.5015e-05 4.25269 4.25431
0.000376525 0.0114772 4.30839e-05 4.25091 4.25475
0.000613858 0.0125963 5.9256e-05 4.25004 4.25804
0.000851483 0.0139625 7.32275e-05 4.24635 4.25707
0.00108931 0.0156408 8.57707e-05 4.24423 4.25759
0.00132727 0.0176565 9.7507e-05 4.24062 4.25647
0.00156534 0.0200425 0.000108733 4.23633 4.25447
0.00180349 0.0228471 0.000119527 4.23141 4.25173
0.0020417 0.026114 0.000129832 4.22567 4.24806
0.00227996 0.029908 0.000139533 4.21899 4.24328
0.00251826 0.0342779 0.000148542 4.21137 4.23736
0.00275659 0.03931 0.000156859 4.20274 4.23024
0.00299495 0.0450547 0.000164587 4.19304 4.22188
0.00323333 0.0516048 0.000171923 4.18219 4.21224
0.00347172 0.0590065 0.000179113 4.17005 4.20123
0.00371014 0.0673426 0.000186441 4.15646 4.18878
0.00394857 0.076631 0.00019418 4.14126 4.17477
0.00418701 0.0869166 0.000202575 4.12424 4.15904
0.00442546 0.0981432 0.000211851 4.10515 4.14125
0.00466392 0.110314 0.000222202 4.08375 4.12129
0.00490238 0.123275 0.00023374 4.05971 4.09879
0.00514086 0.136914 0.000246482 4.03278 4.07351
0.00537934 0.150994 0.00026029 4.00267 4.04516
0.00561783 0.165303 0.000274859 3.9692 4.01352
0.00585632 0.17962 0.000289729 3.93218 3.97833
0.00609482 0.193706 0.00030427 3.8916 3.93945
0.00633332 0.207499 0.000317838 3.84719 3.89659
0.00657182 0.220767 0.000329695 3.799 3.8496
0.00681033 0.233667 0.000339337 3.74627 3.79769
0.00704884 0.245987 0.000346187 3.68917 3.74089
0.00728736 0.257977 0.000350036 3.62565 3.67716
0.00752587 0.269526 0.000350473 3.557 3.60767
0.00776439 0.280903 0.000347468 3.47752 3.52683
0.00800291 0.291911 0.000340543 3.3928 3.44008
0.00824144 0.302985 0.000329731 3.28678 3.3315
0.00847996 0.314037 0.000314319 3.17398 3.2149
0.00871849 0.325189 0.00029377 3.01569 3.05306
0.00895702 0.336454 0.000266229 2.84605 2.87968
0.00919555 0.34877 0.000231412 2.56023 2.58944
0.00943408 0.36489 0.000190091 2.12773 2.14666
