X vol_f_Field2 diameter_Field2
0.000139645 0.537613 0.000814327
0.000376525 0.537702 0.000813879
0.000613858 0.537872 0.00081189
0.000851483 0.538157 0.000808625
0.00108931 0.538531 0.000804105
0.00132727 0.539015 0.000798382
0.00156534 0.5396 0.000791464
0.00180349 0.540294 0.000783396
0.0020417 0.541098 0.000774241
0.00227996 0.542017 0.00076408
0.00251826 0.543054 0.000753018
0.00275659 0.54422 0.00074115
0.00299495 0.545478 0.000728581
0.00323333 0.54681 0.000715397
0.00347172 0.548214 0.000701702
0.00371014 0.549694 0.000687552
0.00394857 0.551243 0.000673029
0.00418701 0.552851 0.000658153
0.00442546 0.554513 0.000642988
0.00466392 0.55622 0.000627518
0.00490238 0.557968 0.0006118
0.00514086 0.559752 0.000595786
0.00537934 0.561568 0.000579536
0.00561783 0.56342 0.000562962
0.00585632 0.565321 0.000546142
0.00609482 0.567277 0.000528935
0.00633332 0.569284 0.000511444
0.00657182 0.571328 0.000493456
0.00681033 0.573439 0.000475111
0.00704884 0.575646 0.000456036
0.00728736 0.577873 0.000436494
0.00752587 0.58026 0.000415808
0.00776439 0.582679 0.000394431
0.00800291 0.585345 0.000371137
0.00824144 0.588026 0.000346735
0.00847996 0.59112 0.00031897
0.00871849 0.594271 0.000288736
0.00895702 0.598079 0.000252075
0.00919555 0.601607 0.000208803
0.00943408 0.608284 0.000158163
