X vol_f_Field2 diameter_Field2
0.000139645 7.43886e-18 1e-05
0.000376525 1.94748e-17 1e-05
0.000613858 2.24591e-17 1e-05
0.000851483 9.98694e-18 1e-05
0.00108931 4.63542e-18 1e-05
0.00132727 4.52708e-18 1e-05
0.00156534 1.27225e-17 1e-05
0.00180349 3.36882e-17 1e-05
0.0020417 3.12007e-16 1.00002e-05
0.00227996 4.16439e-15 1.005e-05
0.00251826 4.50133e-14 1.11619e-05
0.00275659 3.40794e-13 1.43182e-05
0.00299495 2.5357e-12 1.61237e-05
0.00323333 1.86839e-11 1.64842e-05
0.00347172 1.29585e-10 1.65362e-05
0.00371014 9.18123e-10 1.65396e-05
0.00394857 6.3825e-09 1.65476e-05
0.00418701 4.29034e-08 1.65709e-05
0.00442546 2.73609e-07 1.67108e-05
0.00466392 1.62482e-06 1.76949e-05
0.00490238 7.75759e-06 2.18176e-05
0.00514086 3.02439e-05 2.64752e-05
0.00537934 8.74855e-05 3.13873e-05
0.00561783 0.000200859 3.64563e-05
0.00585632 0.000400815 4.1518e-05
0.00609482 0.000748994 4.64691e-05
0.00633332 0.00134669 5.1343e-05
0.00657182 0.00232252 5.62704e-05
0.00681033 0.00386873 6.12311e-05
0.00704884 0.00624393 6.61507e-05
0.00728736 0.00984337 7.0873e-05
0.00752587 0.0151601 7.52034e-05
0.00776439 0.0230374 7.89648e-05
0.00800291 0.0343604 8.21281e-05
0.00824144 0.0508984 8.48174e-05
0.00847996 0.073751 8.72684e-05
0.00871849 0.107775 8.96978e-05
0.00895702 0.147 9.12537e-05
0.00919555 0.195263 9.10463e-05
0.00943408 0.249705 8.72028e-05
