X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.000926781 1.0363e-05 4.11065 4.11078
0.000376525 0.00199567 1.88212e-05 4.1103 4.11081
0.000613858 0.00371568 3.03805e-05 4.10908 4.11048
0.000851483 0.00528316 4.32654e-05 4.10722 4.11016
0.00108931 0.0066397 5.62688e-05 4.10457 4.10964
0.00132727 0.00803851 6.85017e-05 4.10113 4.10869
0.00156534 0.00968732 7.97048e-05 4.09688 4.10666
0.00180349 0.0116145 9.0293e-05 4.09179 4.10372
0.0020417 0.0138578 0.000100602 4.08586 4.09987
0.00227996 0.0164627 0.000110747 4.07904 4.09507
0.00251826 0.0194815 0.000120687 4.0713 4.08927
0.00275659 0.0229713 0.00013031 4.06255 4.08236
0.00299495 0.0269966 0.00013953 4.05277 4.07427
0.00323333 0.0316218 0.000148348 4.04183 4.0649
0.00347172 0.0369224 0.000156886 4.02966 4.05419
0.00371014 0.0429693 0.000165362 4.01614 4.04208
0.00394857 0.0498371 0.000174062 4.00112 4.02845
0.00418701 0.0575852 0.000183311 3.98446 4.01325
0.00442546 0.0662772 0.000193452 3.96595 3.99632
0.00466392 0.0759246 0.000204798 3.94538 3.97752
0.00490238 0.0865541 0.00021758 3.92248 3.95659
0.00514086 0.0980672 0.000231953 3.89698 3.93309
0.00537934 0.110448 0.000247961 3.86854 3.90688
0.00561783 0.12342 0.00026543 3.83696 3.87774
0.00585632 0.13697 0.000283996 3.80186 3.84519
0.00609482 0.150629 0.000302965 3.76322 3.80909
0.00633332 0.164514 0.000321551 3.72061 3.76889
0.00657182 0.178036 0.000338687 3.67422 3.72464
0.00681033 0.191576 0.000353599 3.62311 3.67525
0.00704884 0.204484 0.000365321 3.56786 3.62119
0.00728736 0.217415 0.00037355 3.506 3.55987
0.00752587 0.229668 0.000377594 3.43951 3.49326
0.00776439 0.242064 0.000377582 3.36182 3.41471
0.00800291 0.25389 0.000372848 3.2798 3.33114
0.00824144 0.266042 0.00036372 3.1759 3.22508
0.00847996 0.277905 0.000349323 3.06854 3.1149
0.00871849 0.290354 0.000329706 2.91463 2.958
0.00895702 0.302903 0.000302946 2.74948 2.78948
0.00919555 0.317468 0.000270786 2.46563 2.49958
0.00943408 0.332118 0.000240647 2.03934 2.06345
