X vol_f_Field2 diameter_Field2
0.000139645 0.456899 0.000567813
0.000376525 0.457159 0.000570952
0.000613858 0.457556 0.000572276
0.000851483 0.458169 0.00057278
0.00108931 0.458955 0.000572774
0.00132727 0.459934 0.000572379
0.00156534 0.461095 0.000571576
0.00180349 0.46243 0.000570297
0.0020417 0.463937 0.000568465
0.00227996 0.465605 0.000565995
0.00251826 0.467423 0.000562822
0.00275659 0.469369 0.000558893
0.00299495 0.471446 0.000554202
0.00323333 0.473633 0.000548742
0.00347172 0.475958 0.000542563
0.00371014 0.478416 0.000535691
0.00394857 0.480984 0.000528196
0.00418701 0.483602 0.000520106
0.00442546 0.486281 0.000511494
0.00466392 0.489003 0.000502378
0.00490238 0.491789 0.00049282
0.00514086 0.494601 0.000482803
0.00537934 0.49747 0.000472391
0.00561783 0.500343 0.000461528
0.00585632 0.503266 0.000450269
0.00609482 0.506169 0.000438499
0.00633332 0.50912 0.00042629
0.00657182 0.512055 0.00041346
0.00681033 0.515051 0.000400101
0.00704884 0.518041 0.000385939
0.00728736 0.521125 0.000371095
0.00752587 0.524233 0.000355107
0.00776439 0.527438 0.000338198
0.00800291 0.530761 0.00031952
0.00824144 0.534221 0.000299503
0.00847996 0.537917 0.000276543
0.00871849 0.541689 0.000251101
0.00895702 0.545814 0.000220016
0.00919555 0.550154 0.000183368
0.00943408 0.557228 0.000140282
