X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.240041 0.000352198 5.28511 5.36538
0.000376525 0.241005 0.000375745 5.28309 5.36939
0.000613858 0.242452 0.000395219 5.27977 5.37077
0.000851483 0.244472 0.000413475 5.27523 5.36987
0.00108931 0.247077 0.000432391 5.26951 5.36565
0.00132727 0.250236 0.000452622 5.26238 5.35877
0.00156534 0.253984 0.000474299 5.25375 5.34971
0.00180349 0.258232 0.000497162 5.24352 5.33873
0.0020417 0.262995 0.00052075 5.2316 5.32588
0.00227996 0.268193 0.000544402 5.2179 5.31116
0.00251826 0.273796 0.000567376 5.20237 5.29453
0.00275659 0.279693 0.000588893 5.18486 5.27587
0.00299495 0.285925 0.000608275 5.16534 5.25517
0.00323333 0.292376 0.000624959 5.14372 5.23232
0.00347172 0.299036 0.000638589 5.11995 5.20732
0.00371014 0.305794 0.000648978 5.09397 5.1801
0.00394857 0.312636 0.000656143 5.06571 5.15059
0.00418701 0.319416 0.000660195 5.03512 5.11876
0.00442546 0.326206 0.000661382 5.00211 5.08453
0.00466392 0.332937 0.000659944 4.96664 5.04784
0.00490238 0.339624 0.000656176 4.92852 5.00853
0.00514086 0.34618 0.000650297 4.88772 4.96655
0.00537934 0.352673 0.000642571 4.84401 4.92171
0.00561783 0.358992 0.000633135 4.79735 4.87391
0.00585632 0.365268 0.000622212 4.74725 4.82274
0.00609482 0.37134 0.000609839 4.69386 4.76827
0.00633332 0.377391 0.000596177 4.63615 4.70955
0.00657182 0.383244 0.000581125 4.57484 4.64722
0.00681033 0.389073 0.000564784 4.50743 4.57887
0.00704884 0.394721 0.000546917 4.43652 4.50702
0.00728736 0.400473 0.000527586 4.35545 4.42504
0.00752587 0.406087 0.000506349 4.27264 4.34136
0.00776439 0.411909 0.000483259 4.17022 4.23804
0.00800291 0.417705 0.000457504 4.07198 4.13864
0.00824144 0.423757 0.000429097 3.93031 3.99452
0.00847996 0.429936 0.00039656 3.81033 3.86853
0.00871849 0.436416 0.000360079 3.59616 3.64729
0.00895702 0.443098 0.000316969 3.41303 3.45779
0.00919555 0.450735 0.000267317 3.03344 3.07191
0.00943408 0.460982 0.000212237 2.5264 2.55084
