X vol_f_Field2 diameter_Field2
0.000139645 0.0182832 2.00767e-05
0.000376525 0.0207281 4.01281e-05
0.000613858 0.0223572 5.80634e-05
0.000851483 0.024175 7.34514e-05
0.00108931 0.0263653 8.70536e-05
0.00132727 0.0289512 9.96012e-05
0.00156534 0.0319699 0.000111501
0.00180349 0.0354717 0.000122896
0.0020417 0.0394992 0.000133773
0.00227996 0.0441191 0.000144075
0.00251826 0.0493807 0.000153786
0.00275659 0.0553562 0.000162973
0.00299495 0.0620955 0.000171794
0.00323333 0.0696597 0.000180472
0.00347172 0.0780852 0.000189242
0.00371014 0.0874115 0.000198342
0.00394857 0.0976472 0.000207998
0.00418701 0.10881 0.000218415
0.00442546 0.120783 0.000229737
0.00466392 0.133485 0.000242029
0.00490238 0.146724 0.000255249
0.00514086 0.160348 0.000269231
0.00537934 0.174142 0.000283674
0.00561783 0.1879 0.000298148
0.00585632 0.201488 0.000312138
0.00609482 0.214692 0.000325053
0.00633332 0.227548 0.000336374
0.00657182 0.239858 0.000345574
0.00681033 0.25183 0.000352345
0.00704884 0.263258 0.000356336
0.00728736 0.274404 0.000357467
0.00752587 0.285153 0.000355501
0.00776439 0.295756 0.000350482
0.00800291 0.306094 0.000342158
0.00824144 0.316534 0.000330514
0.00847996 0.326909 0.000314733
0.00871849 0.337401 0.00029469
0.00895702 0.347966 0.000269229
0.00919555 0.359614 0.000238864
0.00943408 0.374602 0.000206194
