X vol_f_Field2 diameter_Field2
0.000139645 0.0564452 7.8791e-05
0.000376525 0.0573005 0.000119036
0.000613858 0.0588062 0.000149042
0.000851483 0.0609407 0.000170533
0.00108931 0.0637399 0.000185805
0.00132727 0.0672487 0.000196762
0.00156534 0.0715009 0.000204909
0.00180349 0.0765538 0.000211328
0.0020417 0.082431 0.000216763
0.00227996 0.089175 0.000221729
0.00251826 0.0968 0.000226602
0.00275659 0.105292 0.000231672
0.00299495 0.114677 0.000237187
0.00323333 0.124936 0.00024336
0.00347172 0.136019 0.000250368
0.00371014 0.147793 0.000258337
0.00394857 0.160188 0.000267354
0.00418701 0.172954 0.000277396
0.00442546 0.18598 0.000288389
0.00466392 0.19907 0.000300119
0.00490238 0.212074 0.000312296
0.00514086 0.22485 0.000324497
0.00537934 0.237288 0.000336277
0.00561783 0.249289 0.000347106
0.00585632 0.260874 0.00035659
0.00609482 0.271936 0.000364275
0.00633332 0.282637 0.000369995
0.00657182 0.29282 0.000373429
0.00681033 0.302743 0.00037464
0.00704884 0.312207 0.000373361
0.00728736 0.321497 0.000369778
0.00752587 0.330477 0.000363565
0.00776439 0.339414 0.000354948
0.00800291 0.348138 0.00034325
0.00824144 0.357019 0.000328532
0.00847996 0.365887 0.000309609
0.00871849 0.374891 0.000286295
0.00895702 0.384038 0.000255896
0.00919555 0.394084 0.000218077
0.00943408 0.40762 0.000173335
