X vol_f_Field2 diameter_Field2
0.000139645 0.71836 0.000752546
0.000376525 0.721738 0.000752029
0.000613858 0.725681 0.000750362
0.000851483 0.730442 0.00074754
0.00108931 0.736446 0.000743692
0.00132727 0.743561 0.000738875
0.00156534 0.751964 0.000733236
0.00180349 0.761494 0.000726758
0.0020417 0.771813 0.000719534
0.00227996 0.782122 0.000711483
0.00251826 0.792616 0.000702854
0.00275659 0.801872 0.000693595
0.00299495 0.809735 0.000683726
0.00323333 0.814779 0.000673134
0.00347172 0.817019 0.000661855
0.00371014 0.816395 0.000649997
0.00394857 0.811135 0.000637369
0.00418701 0.802158 0.000624041
0.00442546 0.790275 0.000610233
0.00466392 0.776711 0.000595889
0.00490238 0.762321 0.000580738
0.00514086 0.747951 0.000565572
0.00537934 0.734406 0.000550029
0.00561783 0.721367 0.000533933
0.00585632 0.709692 0.000517546
0.00609482 0.699626 0.000501431
0.00633332 0.691189 0.000485007
0.00657182 0.68504 0.000468455
0.00681033 0.680414 0.000452087
0.00704884 0.678776 0.000436331
0.00728736 0.687697 0.000422555
0.00752587 0.70259 0.00041102
0.00776439 0.719956 0.00040014
0.00800291 0.739888 0.000389294
0.00824144 0.781664 0.00038302
0.00847996 0.86944 0.000396855
0.00871849 0.891134 0.000392396
0.00895702 0.902402 0.000387099
0.00919555 0.858915 0.000375423
0.00943408 0.902017 0.000391109
