X vol_f_Field2 diameter_Field2
0.000139645 9.62794e-18 1e-05
0.000376525 1.97119e-18 1e-05
0.000613858 2.81225e-18 1e-05
0.000851483 1.81612e-18 1e-05
0.00108931 4.69947e-18 1e-05
0.00132727 3.05668e-18 1e-05
0.00156534 4.80475e-18 1e-05
0.00180349 3.73159e-18 1e-05
0.0020417 3.61341e-18 1e-05
0.00227996 7.58073e-18 1e-05
0.00251826 4.52143e-17 1e-05
0.00275659 4.83883e-16 1e-05
0.00299495 5.30637e-15 1e-05
0.00323333 5.74048e-14 1e-05
0.00347172 6.21085e-13 1e-05
0.00371014 7.03849e-12 1e-05
0.00394857 8.10123e-11 1e-05
0.00418701 8.98593e-10 1e-05
0.00442546 9.64663e-09 1e-05
0.00466392 9.81739e-08 1e-05
0.00490238 1.00203e-06 1e-05
0.00514086 9.84799e-06 1e-05
0.00537934 9.03205e-05 1e-05
0.00561783 0.000470148 1.56854e-05
0.00585632 0.0015469 2.54211e-05
0.00609482 0.00320233 3.54516e-05
0.00633332 0.00542432 4.4565e-05
0.00657182 0.0086584 5.25499e-05
0.00681033 0.0132957 5.99437e-05
0.00704884 0.0197175 6.68889e-05
0.00728736 0.0284829 7.30917e-05
0.00752587 0.0401701 7.82055e-05
0.00776439 0.0557259 8.2093e-05
0.00800291 0.075688 8.49197e-05
0.00824144 0.101802 8.6914e-05
0.00847996 0.132894 8.81279e-05
0.00871849 0.170371 8.85046e-05
0.00895702 0.209717 8.73147e-05
0.00919555 0.254329 8.36454e-05
0.00943408 0.300773 7.71885e-05
