X vol_f_Field2 diameter_Field2
0.000139645 0.656652 0.000661606
0.000376525 0.656824 0.000660826
0.000613858 0.65701 0.000658714
0.000851483 0.657269 0.000655413
0.00108931 0.657612 0.000650986
0.00132727 0.658044 0.000645504
0.00156534 0.658562 0.000639004
0.00180349 0.659165 0.00063155
0.0020417 0.659851 0.000623196
0.00227996 0.660657 0.000614022
0.00251826 0.661483 0.000604094
0.00275659 0.662456 0.000593512
0.00299495 0.663467 0.000582346
0.00323333 0.664619 0.000570699
0.00347172 0.665829 0.000558633
0.00371014 0.667187 0.000546247
0.00394857 0.668557 0.000533576
0.00418701 0.670091 0.000520717
0.00442546 0.671611 0.000507673
0.00466392 0.673318 0.000494538
0.00490238 0.67501 0.000481273
0.00514086 0.676885 0.000467975
0.00537934 0.678708 0.000454557
0.00561783 0.680736 0.000441127
0.00585632 0.682617 0.000427539
0.00609482 0.684857 0.000413916
0.00633332 0.686833 0.000400056
0.00657182 0.689194 0.000386077
0.00681033 0.69124 0.000371746
0.00704884 0.693878 0.000357119
0.00728736 0.696007 0.000341981
0.00752587 0.698735 0.000326216
0.00776439 0.701138 0.000309702
0.00800291 0.704036 0.000292073
0.00824144 0.706649 0.000273124
0.00847996 0.710154 0.000252167
0.00871849 0.71317 0.000228365
0.00895702 0.718316 0.000200006
0.00919555 0.721532 0.000165648
0.00943408 0.731385 0.000125316
