X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.168787 0.00016471 5.08571 5.1214
0.000376525 0.169905 0.000200386 5.08406 5.12903
0.000613858 0.171923 0.000223924 5.0816 5.13258
0.000851483 0.174754 0.000240068 5.07827 5.1332
0.00108931 0.178498 0.000252266 5.07388 5.13158
0.00132727 0.183076 0.000262412 5.06832 5.12812
0.00156534 0.188513 0.00027167 5.06148 5.12303
0.00180349 0.194733 0.000280749 5.05325 5.11635
0.0020417 0.201712 0.000290099 5.04348 5.10808
0.00227996 0.209333 0.000299985 5.03203 5.09814
0.00251826 0.217552 0.000310556 5.01876 5.08642
0.00275659 0.22621 0.000321847 5.0035 5.07278
0.00299495 0.235239 0.000333813 4.98614 5.0571
0.00323333 0.2445 0.000346307 4.96659 5.03925
0.00347172 0.253903 0.000359109 4.94479 5.01913
0.00371014 0.263324 0.000371916 4.92069 4.99666
0.00394857 0.272729 0.000384385 4.89429 4.97177
0.00418701 0.281973 0.000396126 4.86562 4.9444
0.00442546 0.291039 0.000406781 4.83488 4.9146
0.00466392 0.299858 0.000416018 4.80205 4.88162
0.00490238 0.308515 0.000423613 4.76652 4.84533
0.00514086 0.316943 0.000429386 4.72821 4.80599
0.00537934 0.325163 0.000433281 4.68692 4.76363
0.00561783 0.3331 0.000435239 4.64267 4.71826
0.00585632 0.340844 0.000435324 4.59508 4.66957
0.00609482 0.348285 0.000433526 4.54421 4.61758
0.00633332 0.355582 0.000429956 4.48927 4.56151
0.00657182 0.362592 0.000424561 4.43055 4.50151
0.00681033 0.36948 0.000417444 4.36712 4.43658
0.00704884 0.376158 0.000408486 4.30025 4.3672
0.00728736 0.382864 0.000397799 4.22378 4.28755
0.00752587 0.389344 0.000385121 4.14402 4.20428
0.00776439 0.395933 0.000370532 4.04746 4.10388
0.00800291 0.402391 0.000353519 3.95136 4.00364
0.00824144 0.409085 0.000334129 3.82088 3.86881
0.00847996 0.415821 0.000311454 3.69637 3.73896
0.00871849 0.422721 0.000285495 3.49852 3.53628
0.00895702 0.429844 0.000254501 3.31322 3.34665
0.00919555 0.437684 0.000219144 2.95864 2.98743
0.00943408 0.448516 0.000182224 2.47128 2.49102
