X vol_f_Field2 diameter_Field2
0.000139645 0.598881 0.000638382
0.000376525 0.598984 0.00063827
0.000613858 0.59917 0.000637034
0.000851483 0.599453 0.000634829
0.00108931 0.599829 0.00063171
0.00132727 0.6003 0.00062771
0.00156534 0.600861 0.000622832
0.00180349 0.601515 0.000617084
0.0020417 0.60226 0.00061048
0.00227996 0.6031 0.000603047
0.00251826 0.60403 0.000594828
0.00275659 0.605054 0.000585875
0.00299495 0.606168 0.000576256
0.00323333 0.607374 0.000566042
0.00347172 0.60866 0.000555306
0.00371014 0.610036 0.000544122
0.00394857 0.611481 0.000532559
0.00418701 0.613026 0.000520679
0.00442546 0.61463 0.000508533
0.00466392 0.616336 0.000496171
0.00490238 0.618052 0.000483617
0.00514086 0.619865 0.000470896
0.00537934 0.621689 0.000458025
0.00561783 0.623639 0.000445002
0.00585632 0.625573 0.000431822
0.00609482 0.627665 0.00041846
0.00633332 0.629695 0.000404889
0.00657182 0.631926 0.000391039
0.00681033 0.634037 0.000376881
0.00704884 0.636418 0.000362256
0.00728736 0.638636 0.000347167
0.00752587 0.641233 0.000331268
0.00776439 0.643656 0.000314657
0.00800291 0.646595 0.000296609
0.00824144 0.649364 0.00027735
0.00847996 0.652878 0.000255477
0.00871849 0.656294 0.000231195
0.00895702 0.660867 0.000201918
0.00919555 0.664887 0.000167205
0.00943408 0.672884 0.000127213
