X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0118467 2.81765e-05 4.35583 4.35839
0.000376525 0.0128588 4.21029e-05 4.35565 4.36032
0.000613858 0.01397 5.46297e-05 4.35463 4.36158
0.000851483 0.0153634 6.5621e-05 4.35301 4.36213
0.00108931 0.01713 7.55432e-05 4.35073 4.36184
0.00132727 0.0192975 8.48022e-05 4.34782 4.36081
0.00156534 0.0219055 9.36518e-05 4.34425 4.35904
0.00180349 0.025003 0.00010221 4.34 4.35653
0.0020417 0.0286477 0.000110484 4.33503 4.35323
0.00227996 0.0329044 0.000118389 4.32932 4.34908
0.00251826 0.0378457 0.000125765 4.32279 4.34398
0.00275659 0.0435497 0.00013242 4.3154 4.33781
0.00299495 0.0500987 0.000138183 4.30705 4.33047
0.00323333 0.0575748 0.000142968 4.29766 4.32184
0.00347172 0.0660389 0.000146793 4.2871 4.31183
0.00371014 0.0755872 0.00014976 4.27525 4.30032
0.00394857 0.0862493 0.000152003 4.26193 4.28719
0.00418701 0.0980523 0.000153678 4.24695 4.27215
0.00442546 0.110986 0.000154942 4.23009 4.25513
0.00466392 0.125011 0.000155942 4.21109 4.23592
0.00490238 0.140035 0.000156803 4.18965 4.2142
0.00514086 0.155938 0.00015763 4.16545 4.18967
0.00537934 0.172545 0.000158505 4.13812 4.16199
0.00561783 0.189666 0.000159486 4.10731 4.1308
0.00585632 0.207084 0.000160601 4.07267 4.09576
0.00609482 0.224554 0.000161845 4.03384 4.05651
0.00633332 0.241898 0.000163182 3.99054 4.01278
0.00657182 0.258863 0.000164529 3.94246 3.96425
0.00681033 0.27539 0.000165788 3.88936 3.91065
0.00704884 0.291254 0.00016679 3.83081 3.85157
0.00728736 0.306561 0.000167387 3.7663 3.78648
0.00752587 0.321129 0.000167326 3.69516 3.71466
0.00776439 0.335216 0.000166421 3.61556 3.63428
0.00800291 0.348708 0.000164313 3.52739 3.54516
0.00824144 0.361971 0.000160772 3.42377 3.44045
0.00847996 0.374878 0.000155232 3.30819 3.32355
0.00871849 0.387608 0.000147217 3.15785 3.17169
0.00895702 0.400518 0.000135898 2.98209 2.99431
0.00919555 0.414073 0.000121371 2.70572 2.71565
0.00943408 0.429914 0.000106661 2.26987 2.27562
