X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.168226 0.000218693 5.04562 5.09226
0.000376525 0.169234 0.000248856 5.04399 5.09832
0.000613858 0.171107 0.000268924 5.0415 5.10081
0.000851483 0.173735 0.000283731 5.03805 5.10086
0.00108931 0.17722 0.00029648 5.03345 5.09909
0.00132727 0.181484 0.000308749 5.02763 5.09584
0.00156534 0.186542 0.000321414 5.02049 5.09124
0.00180349 0.192327 0.000334952 5.01192 5.08529
0.0020417 0.198802 0.000349618 5.00181 5.07794
0.00227996 0.20587 0.000365493 4.99004 5.0691
0.00251826 0.213539 0.00038253 4.97647 5.05857
0.00275659 0.22158 0.000400501 4.96125 5.04619
0.00299495 0.229949 0.000419072 4.94451 5.03018
0.00323333 0.238582 0.000437794 4.92582 5.01096
0.00347172 0.247446 0.000456146 4.90496 4.98913
0.00371014 0.25641 0.000473545 4.8818 4.96486
0.00394857 0.265423 0.000489445 4.85629 4.93819
0.00418701 0.2744 0.000503337 4.82837 4.90909
0.00442546 0.283242 0.000514888 4.79793 4.87749
0.00466392 0.291981 0.000523881 4.76494 4.84335
0.00490238 0.30059 0.000530254 4.72928 4.80655
0.00514086 0.308944 0.000534008 4.6909 4.76705
0.00537934 0.31715 0.000535292 4.64961 4.72466
0.00561783 0.325056 0.000534206 4.60536 4.67935
0.00585632 0.332835 0.000530979 4.55776 4.6307
0.00609482 0.340286 0.000525699 4.50688 4.57883
0.00633332 0.347665 0.000518616 4.45186 4.52281
0.00657182 0.354698 0.000509678 4.39325 4.46326
0.00681033 0.361735 0.000499078 4.32886 4.39794
0.00704884 0.368441 0.000486594 4.26096 4.32917
0.00728736 0.375227 0.000472398 4.18348 4.2508
0.00752587 0.381743 0.000456051 4.10436 4.17078
0.00776439 0.388427 0.000437712 4.0063 4.07163
0.00800291 0.394933 0.000416565 3.91295 3.97648
0.00824144 0.401735 0.000392718 3.78365 3.84233
0.00847996 0.408598 0.00036503 3.66271 3.71587
0.00871849 0.415827 0.00033363 3.4659 3.51369
0.00895702 0.423236 0.000296132 3.28228 3.32467
0.00919555 0.432052 0.000253861 2.92057 2.95583
0.00943408 0.441849 0.000211507 2.43027 2.45327
