X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0701108 4.11876e-05 4.7642 4.76938
0.000376525 0.0711504 6.55134e-05 4.76429 4.77466
0.000613858 0.0728124 8.67867e-05 4.76331 4.77855
0.000851483 0.0751996 0.000104958 4.76171 4.78116
0.00108931 0.0783261 0.000120871 4.75941 4.78251
0.00132727 0.0822273 0.000134855 4.75643 4.78267
0.00156534 0.0869387 0.000146843 4.7527 4.78155
0.00180349 0.0925076 0.000156693 4.74818 4.77911
0.0020417 0.0989749 0.000164418 4.74282 4.77527
0.00227996 0.106383 0.000170226 4.73651 4.77003
0.00251826 0.114764 0.000174444 4.72917 4.76329
0.00275659 0.124135 0.000177424 4.72065 4.75502
0.00299495 0.134491 0.000179494 4.71081 4.74518
0.00323333 0.145803 0.000180932 4.69944 4.73361
0.00347172 0.158024 0.000181963 4.68635 4.7202
0.00371014 0.171066 0.000182769 4.6713 4.70473
0.00394857 0.184817 0.000183492 4.65403 4.68698
0.00418701 0.199132 0.000184241 4.63428 4.66671
0.00442546 0.213856 0.000185095 4.61176 4.64365
0.00466392 0.228802 0.000186103 4.58622 4.61757
0.00490238 0.24382 0.000187287 4.55742 4.58821
0.00514086 0.258685 0.000188636 4.52517 4.55542
0.00537934 0.273316 0.000190119 4.48934 4.51905
0.00561783 0.28751 0.000191665 4.44984 4.47901
0.00585632 0.301255 0.000193199 4.40657 4.4352
0.00609482 0.314391 0.000194606 4.35944 4.38749
0.00633332 0.326996 0.000195787 4.30817 4.33562
0.00657182 0.338957 0.000196598 4.25263 4.27944
0.00681033 0.350424 0.000196936 4.19236 4.21844
0.00704884 0.361286 0.000196609 4.12724 4.15252
0.00728736 0.371772 0.000195502 4.05565 4.08006
0.00752587 0.381779 0.000193378 3.97843 4.00181
0.00776439 0.391562 0.000190128 3.89017 3.91241
0.00800291 0.401098 0.000185438 3.79627 3.81723
0.00824144 0.410579 0.000179181 3.67973 3.6992
0.00847996 0.41996 0.000170867 3.55823 3.57613
0.00871849 0.429415 0.000160329 3.38745 3.40374
0.00895702 0.438956 0.000146871 3.20257 3.21729
0.00919555 0.449233 0.000131191 2.89011 2.90315
0.00943408 0.461295 0.00011726 2.42581 2.43473
