X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0941832 8.51281e-05 4.8627 4.87676
0.000376525 0.0952422 0.000129299 4.85963 4.88272
0.000613858 0.0971822 0.000161641 4.85349 4.88482
0.000851483 0.0999336 0.000183295 4.85623 4.89161
0.00108931 0.103659 0.000197525 4.85318 4.9008
0.00132727 0.108119 0.000206739 4.84858 4.89073
0.00156534 0.113529 0.000212841 4.8505 4.89563
0.00180349 0.120246 0.00021704 4.84235 4.89279
0.0020417 0.127791 0.000220036 4.83003 4.87588
0.00227996 0.136127 0.000222386 4.83101 4.87866
0.00251826 0.145572 0.000224473 4.82321 4.87206
0.00275659 0.156044 0.00022653 4.81179 4.86039
0.00299495 0.167327 0.000228714 4.79862 4.84626
0.00323333 0.179263 0.000231157 4.78599 4.83341
0.00347172 0.191848 0.000233964 4.77101 4.81845
0.00371014 0.204896 0.000237195 4.75305 4.80034
0.00394857 0.218317 0.000240888 4.73225 4.77927
0.00418701 0.231858 0.000245016 4.7087 4.75553
0.00442546 0.245397 0.000249526 4.68231 4.72896
0.00466392 0.258709 0.000254303 4.65308 4.6996
0.00490238 0.271687 0.000259221 4.62078 4.66721
0.00514086 0.284172 0.000264097 4.58534 4.63166
0.00537934 0.296157 0.000268765 4.54676 4.59293
0.00561783 0.307631 0.000273013 4.50505 4.55099
0.00585632 0.318579 0.000276666 4.46007 4.5057
0.00609482 0.328977 0.000279504 4.41178 4.45694
0.00633332 0.338912 0.000281411 4.35972 4.40427
0.00657182 0.348346 0.000282182 4.30383 4.34755
0.00681033 0.357431 0.00028179 4.2431 4.2858
0.00704884 0.366088 0.000280011 4.17788 4.21933
0.00728736 0.374496 0.000276833 4.10542 4.14539
0.00752587 0.382632 0.000271965 4.02813 4.06631
0.00776439 0.39065 0.000265407 3.93788 3.97406
0.00800291 0.398507 0.000256706 3.84396 3.87786
0.00824144 0.40644 0.00024584 3.72386 3.75523
0.00847996 0.414435 0.00023198 3.60003 3.62787
0.00871849 0.422517 0.000214907 3.42011 3.44478
0.00895702 0.430809 0.000192761 3.23718 3.25898
0.00919555 0.43965 0.00016508 2.91573 2.93495
0.00943408 0.452176 0.000132297 2.44328 2.45505
