X vol_f_Field2 diameter_Field2
0.000139645 0.66089 0.000695623
0.000376525 0.661019 0.000695651
0.000613858 0.661189 0.000694388
0.000851483 0.661442 0.000691953
0.00108931 0.661775 0.000688392
0.00132727 0.662196 0.000683733
0.00156534 0.662697 0.000677971
0.00180349 0.663294 0.000671124
0.0020417 0.663973 0.000663218
0.00227996 0.664746 0.000654312
0.00251826 0.665576 0.000644471
0.00275659 0.666541 0.000633794
0.00299495 0.667535 0.000622368
0.00323333 0.668671 0.00061031
0.00347172 0.669853 0.000597703
0.00371014 0.671186 0.00058466
0.00394857 0.672538 0.000571237
0.00418701 0.674058 0.00055754
0.00442546 0.675548 0.000543589
0.00466392 0.677239 0.000529481
0.00490238 0.678871 0.000515195
0.00514086 0.680717 0.000500823
0.00537934 0.682467 0.000486296
0.00561783 0.684463 0.00047171
0.00585632 0.686314 0.000456944
0.00609482 0.688529 0.000442092
0.00633332 0.690464 0.000426988
0.00657182 0.692846 0.000411707
0.00681033 0.694829 0.000396056
0.00704884 0.697299 0.000380039
0.00728736 0.699517 0.000363491
0.00752587 0.702038 0.000346264
0.00776439 0.704443 0.000328216
0.00800291 0.707193 0.000309016
0.00824144 0.709739 0.000288293
0.00847996 0.713081 0.000265468
0.00871849 0.715972 0.000239737
0.00895702 0.720656 0.000209521
0.00919555 0.724021 0.000174368
0.00943408 0.733161 0.000136101
