X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0345131 8.19683e-05 4.3962 4.40929
0.000376525 0.0351224 0.00010964 4.39563 4.41476
0.000613858 0.0362241 0.000132052 4.39397 4.41797
0.000851483 0.037801 0.000149669 4.39154 4.41928
0.00108931 0.0398639 0.000163822 4.38825 4.41892
0.00132727 0.0424434 0.000175458 4.38413 4.4171
0.00156534 0.0455724 0.000185352 4.37914 4.41398
0.00180349 0.0492931 0.000194142 4.37324 4.40968
0.0020417 0.0536493 0.000202348 4.36639 4.40425
0.00227996 0.058687 0.000210406 4.35853 4.39774
0.00251826 0.0644519 0.000218701 4.34956 4.39014
0.00275659 0.0709828 0.000227579 4.33941 4.38144
0.00299495 0.0783142 0.000237352 4.32795 4.37158
0.00323333 0.0864586 0.000248305 4.31504 4.36049
0.00347172 0.0954237 0.000260691 4.3005 4.34797
0.00371014 0.105167 0.000274709 4.28419 4.33389
0.00394857 0.115656 0.00029048 4.26587 4.31811
0.00418701 0.126766 0.00030799 4.24539 4.30046
0.00442546 0.138435 0.000327071 4.22249 4.2806
0.00466392 0.150434 0.000347328 4.19711 4.25838
0.00490238 0.162728 0.000368193 4.16905 4.23339
0.00514086 0.175017 0.000388864 4.13871 4.2052
0.00537934 0.187332 0.000408533 4.10593 4.17226
0.00561783 0.199403 0.000426332 4.07007 4.13563
0.00585632 0.211475 0.000441693 4.0307 4.09538
0.00609482 0.223106 0.00045399 3.98792 4.05173
0.00633332 0.234659 0.000463075 3.94107 4.00401
0.00657182 0.245655 0.000468612 3.89052 3.95263
0.00681033 0.256611 0.000470819 3.83476 3.89605
0.00704884 0.266954 0.000469435 3.77508 3.83561
0.00728736 0.27736 0.000464846 3.70765 3.76744
0.00752587 0.287178 0.000456633 3.63659 3.69569
0.00776439 0.2972 0.000445217 3.55206 3.61048
0.00800291 0.306769 0.000429836 3.46569 3.52338
0.00824144 0.316695 0.000410867 3.35258 3.40924
0.00847996 0.32648 0.000386673 3.2431 3.29696
0.00871849 0.33678 0.000357387 3.07562 3.12437
0.00895702 0.347262 0.000320684 2.90565 2.94841
0.00919555 0.35919 0.000277872 2.59658 2.62958
0.00943408 0.371282 0.000234987 2.15087 2.17017
