X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.121144 0.000117099 5.01997 5.04213
0.000376525 0.122232 0.000153713 5.01915 5.0503
0.000613858 0.124353 0.000179167 5.01751 5.05497
0.000851483 0.127418 0.000195105 5.01523 5.0566
0.00108931 0.131501 0.000204885 5.0122 5.05583
0.00132727 0.136588 0.000210783 5.00835 5.05318
0.00156534 0.142702 0.000214301 5.00362 5.04896
0.00180349 0.149832 0.000216398 4.9979 5.04331
0.0020417 0.157968 0.000217677 4.99108 5.0363
0.00227996 0.167068 0.000218522 4.98302 5.02789
0.00251826 0.177079 0.000219186 4.97355 5.01796
0.00275659 0.187914 0.000219839 4.96253 5.00645
0.00299495 0.199472 0.000220604 4.94969 4.99309
0.00323333 0.211622 0.000221564 4.93486 4.97773
0.00347172 0.224226 0.000222776 4.91781 4.96016
0.00371014 0.237121 0.000224269 4.8983 4.94015
0.00394857 0.250164 0.000226046 4.87616 4.91753
0.00418701 0.263187 0.000228084 4.85121 4.89212
0.00442546 0.27602 0.000230339 4.82333 4.86379
0.00466392 0.288612 0.000232742 4.79244 4.83248
0.00490238 0.300866 0.000235212 4.7585 4.79811
0.00514086 0.312636 0.000237631 4.72148 4.76065
0.00537934 0.323966 0.000239903 4.68136 4.72007
0.00561783 0.334762 0.000241888 4.63809 4.6763
0.00585632 0.345107 0.000243491 4.59156 4.62922
0.00609482 0.354924 0.000244564 4.54161 4.57865
0.00633332 0.36435 0.00024503 4.48788 4.5242
0.00657182 0.373292 0.000244719 4.43023 4.46571
0.00681033 0.381963 0.000243594 4.36764 4.40215
0.00704884 0.390189 0.000241441 4.30051 4.33391
0.00728736 0.398273 0.000238272 4.22597 4.25809
0.00752587 0.406001 0.000233788 4.14661 4.17725
0.00776439 0.413708 0.000228024 4.05398 4.08297
0.00800291 0.421205 0.000220518 3.95809 3.98523
0.00824144 0.428855 0.000211302 3.83338 3.85822
0.00847996 0.436511 0.000199575 3.71011 3.7327
0.00871849 0.444385 0.000185194 3.52723 3.54732
0.00895702 0.452454 0.00016673 3.33796 3.35552
0.00919555 0.461359 0.000144418 3.00718 3.02236
0.00943408 0.472684 0.000120815 2.52947 2.5394
