X vol_f_Field2 diameter_Field2
0.000139645 0.315363 0.00027156
0.000376525 0.316206 0.000276834
0.000613858 0.317687 0.000279821
0.000851483 0.319796 0.000281392
0.00108931 0.322559 0.000282301
0.00132727 0.32593 0.000282932
0.00156534 0.329889 0.000283511
0.00180349 0.33438 0.000284158
0.0020417 0.339357 0.000284945
0.00227996 0.344754 0.000285901
0.00251826 0.350507 0.000287031
0.00275659 0.356429 0.00028831
0.00299495 0.362631 0.000289715
0.00323333 0.368986 0.000291192
0.00347172 0.375406 0.000292677
0.00371014 0.38184 0.000294096
0.00394857 0.38825 0.000295371
0.00418701 0.394592 0.000296422
0.00442546 0.400852 0.00029717
0.00466392 0.406987 0.000297537
0.00490238 0.413012 0.00029746
0.00514086 0.418893 0.000296872
0.00537934 0.424656 0.000295726
0.00561783 0.43027 0.000293975
0.00585632 0.435783 0.000291588
0.00609482 0.441151 0.000288511
0.00633332 0.446444 0.000284737
0.00657182 0.451605 0.000280189
0.00681033 0.456728 0.000274871
0.00704884 0.461751 0.000268658
0.00728736 0.46678 0.000261554
0.00752587 0.471775 0.000253345
0.00776439 0.47683 0.000244017
0.00800291 0.481962 0.000233177
0.00824144 0.487242 0.000220769
0.00847996 0.492797 0.000206039
0.00871849 0.498549 0.000188782
0.00895702 0.504724 0.000167471
0.00919555 0.511406 0.000142097
0.00943408 0.520812 0.000114033
