X vol_f_Field2 diameter_Field2
0.000139645 0.611091 0.000727333
0.000376525 0.611261 0.000727174
0.000613858 0.611446 0.000725539
0.000851483 0.611715 0.000722667
0.00108931 0.612068 0.000718624
0.00132727 0.612515 0.000713463
0.00156534 0.613043 0.000707196
0.00180349 0.613672 0.000699858
0.0020417 0.614368 0.000691488
0.00227996 0.615173 0.000682146
0.00251826 0.616068 0.000671909
0.00275659 0.617063 0.000660861
0.00299495 0.618137 0.000649098
0.00323333 0.619305 0.00063671
0.00347172 0.620526 0.00062379
0.00371014 0.62185 0.00061042
0.00394857 0.623234 0.000596678
0.00418701 0.624729 0.000582628
0.00442546 0.626268 0.000568327
0.00466392 0.627928 0.000553818
0.00490238 0.629605 0.00053914
0.00514086 0.631421 0.000524314
0.00537934 0.633223 0.000509355
0.00561783 0.635185 0.000494261
0.00585632 0.637126 0.000479032
0.00609482 0.639205 0.000463628
0.00633332 0.641221 0.000448025
0.00657182 0.643475 0.000432138
0.00681033 0.645521 0.000415947
0.00704884 0.647921 0.000399268
0.00728736 0.650056 0.000382124
0.00752587 0.652703 0.000364109
0.00776439 0.65497 0.000345372
0.00800291 0.657894 0.00032508
0.00824144 0.660461 0.000303574
0.00847996 0.66395 0.000279287
0.00871849 0.667028 0.000252502
0.00895702 0.671599 0.000220362
0.00919555 0.674925 0.000181734
0.00943408 0.683294 0.000135347
