X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 1.72978e-09 1e-05 4.05124 4.05123
0.000376525 8.08108e-09 1e-05 4.0509 4.05093
0.000613858 5.64966e-08 1e-05 4.04984 4.0499
0.000851483 4.49835e-07 1e-05 4.0483 4.04838
0.00108931 3.73025e-06 1e-05 4.04628 4.04636
0.00132727 3.08556e-05 1e-05 4.0438 4.04388
0.00156534 0.000252174 1e-05 4.0409 4.04099
0.00180349 0.0012639 1.50969e-05 4.0376 4.03786
0.0020417 0.00369692 2.55868e-05 4.03398 4.03488
0.00227996 0.00653153 3.83501e-05 4.02995 4.03218
0.00251826 0.00902856 5.14533e-05 4.02533 4.02943
0.00275659 0.0114582 6.33779e-05 4.01998 4.02646
0.00299495 0.0143494 7.36404e-05 4.01382 4.02233
0.00323333 0.0178056 8.27447e-05 4.00679 4.0171
0.00347172 0.021895 9.12272e-05 3.99884 4.01081
0.00371014 0.0267069 9.92545e-05 3.98984 4.00336
0.00394857 0.032353 0.000106717 3.9797 3.99462
0.00418701 0.0389338 0.000113408 3.96826 3.98438
0.00442546 0.046569 0.000119107 3.95539 3.97247
0.00466392 0.0553798 0.000123725 3.94087 3.95867
0.00490238 0.0654772 0.000127327 3.9245 3.9428
0.00514086 0.0769686 0.000130067 3.906 3.92463
0.00537934 0.089908 0.000132108 3.88506 3.90385
0.00561783 0.104339 0.000133637 3.8613 3.88
0.00585632 0.120201 0.000134829 3.83433 3.85289
0.00609482 0.13743 0.000135838 3.80364 3.82199
0.00633332 0.15581 0.00013678 3.7687 3.78677
0.00657182 0.175136 0.000137748 3.72889 3.74663
0.00681033 0.195108 0.000138771 3.6837 3.70107
0.00704884 0.215378 0.000139848 3.63237 3.64933
0.00728736 0.235661 0.0001409 3.57448 3.59097
0.00752587 0.255586 0.000141774 3.50894 3.52492
0.00776439 0.275106 0.000142268 3.43535 3.45075
0.00800291 0.293906 0.000142036 3.35154 3.36627
0.00824144 0.312277 0.00014075 3.25573 3.26966
0.00847996 0.330078 0.000137827 3.14387 3.15684
0.00871849 0.347602 0.000132765 3.00668 3.01853
0.00895702 0.364631 0.000124498 2.83569 2.84623
0.00919555 0.382243 0.000112862 2.58491 2.59334
0.00943408 0.40218 0.000100914 2.16808 2.17284
