X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.145945 0.000179501 5.04391 5.08182
0.000376525 0.147053 0.000216793 5.04273 5.09041
0.000613858 0.149161 0.000235521 5.04085 5.09343
0.000851483 0.152141 0.000245559 5.03824 5.09329
0.00108931 0.156129 0.000251649 5.03471 5.09107
0.00132727 0.161053 0.000255856 5.03019 5.08723
0.00156534 0.166946 0.000259239 5.0246 5.08201
0.00180349 0.17376 0.000262369 5.01782 5.07545
0.0020417 0.181471 0.000265593 5.00974 5.06751
0.00227996 0.190006 0.000269129 5.0002 5.05811
0.00251826 0.199291 0.000273125 4.98902 5.04711
0.00275659 0.209215 0.000277673 4.97604 5.03434
0.00299495 0.219662 0.00028282 4.96105 5.01965
0.00323333 0.230487 0.000288565 4.94387 5.00281
0.00347172 0.241563 0.000294866 4.92434 4.98368
0.00371014 0.252735 0.000301621 4.90232 4.9621
0.00394857 0.263834 0.000308685 4.87772 4.93796
0.00418701 0.27482 0.000315874 4.85049 4.91118
0.00442546 0.285587 0.00032297 4.82061 4.88169
0.00466392 0.296027 0.000329709 4.78809 4.84948
0.00490238 0.306068 0.000335854 4.75292 4.81448
0.00514086 0.315767 0.000341169 4.71505 4.77661
0.00537934 0.325124 0.000345478 4.67439 4.73575
0.00561783 0.33405 0.00034859 4.63087 4.69181
0.00585632 0.342682 0.000350455 4.58419 4.64444
0.00609482 0.350898 0.000350925 4.53426 4.59357
0.00633332 0.358902 0.000350042 4.48045 4.53855
0.00657182 0.366512 0.000347652 4.42291 4.47953
0.00681033 0.37401 0.000343876 4.36007 4.41492
0.00704884 0.381148 0.000338483 4.29309 4.3459
0.00728736 0.388273 0.000331651 4.21779 4.26827
0.00752587 0.395103 0.000322991 4.13881 4.18673
0.00776439 0.402014 0.00031271 4.04448 4.0895
0.00800291 0.40875 0.000300137 3.94926 3.99115
0.00824144 0.415681 0.000285462 3.82257 3.86103
0.00847996 0.42264 0.000267474 3.70101 3.73584
0.00871849 0.429871 0.000246193 3.51221 3.54324
0.00895702 0.437279 0.000219276 3.3274 3.35471
0.00919555 0.445644 0.000187128 2.98126 3.00361
0.00943408 0.455696 0.000151901 2.49537 2.50894
