X vol_f_Field2 diameter_Field2
0.000139645 1.00693e-17 1e-05
0.000376525 1.00118e-17 1e-05
0.000613858 9.95749e-18 1e-05
0.000851483 9.91049e-18 1e-05
0.00108931 9.85618e-18 1e-05
0.00132727 9.78996e-18 1e-05
0.00156534 9.6989e-18 1e-05
0.00180349 9.57802e-18 1e-05
0.0020417 9.51535e-18 1e-05
0.00227996 1.02248e-17 1e-05
0.00251826 1.3261e-17 1e-05
0.00275659 3.09451e-17 1e-05
0.00299495 1.13377e-16 1e-05
0.00323333 4.48e-16 1e-05
0.00347172 1.77627e-15 1e-05
0.00371014 6.93968e-15 1e-05
0.00394857 2.67517e-14 1e-05
0.00418701 1.01851e-13 1e-05
0.00442546 3.86373e-13 1e-05
0.00466392 1.49636e-12 1e-05
0.00490238 5.82095e-12 1e-05
0.00514086 2.21559e-11 1e-05
0.00537934 8.29394e-11 1e-05
0.00561783 3.05268e-10 1e-05
0.00585632 1.10435e-09 1e-05
0.00609482 3.93716e-09 1e-05
0.00633332 1.37603e-08 1e-05
0.00657182 4.76532e-08 1e-05
0.00681033 1.62163e-07 1e-05
0.00704884 5.46239e-07 1e-05
0.00728736 1.80469e-06 1e-05
0.00752587 5.90921e-06 1e-05
0.00776439 1.90074e-05 1e-05
0.00800291 6.08918e-05 1e-05
0.00824144 0.000190381 1e-05
0.00847996 0.000462223 1.31675e-05
0.00871849 0.00102284 1.84168e-05
0.00895702 0.00241484 2.49796e-05
0.00919555 0.00676562 3.34573e-05
0.00943408 0.0240036 4.42856e-05
