X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.02844 2.52097e-05 4.46268 4.46521
0.000376525 0.0301984 4.55651e-05 4.46297 4.46915
0.000613858 0.0317149 6.36411e-05 4.46217 4.4724
0.000851483 0.0337039 7.92662e-05 4.46067 4.47447
0.00108931 0.0361609 9.31287e-05 4.45848 4.47542
0.00132727 0.039121 0.00010581 4.4556 4.47538
0.00156534 0.0426229 0.000117604 4.45199 4.47437
0.00180349 0.0467235 0.000128549 4.44765 4.47237
0.0020417 0.0514665 0.000138526 4.44252 4.4693
0.00227996 0.0569298 0.000147389 4.43655 4.4651
0.00251826 0.0631606 0.000155068 4.42967 4.45966
0.00275659 0.0702314 0.000161618 4.4218 4.45294
0.00299495 0.0781945 0.00016718 4.41281 4.44485
0.00323333 0.0871138 0.00017195 4.40256 4.43531
0.00347172 0.0969988 0.000176147 4.39092 4.42417
0.00371014 0.107894 0.000179992 4.37769 4.41135
0.00394857 0.119787 0.00018369 4.36266 4.39655
0.00418701 0.132625 0.000187419 4.34557 4.37961
0.00442546 0.146291 0.000191332 4.32614 4.36032
0.00466392 0.160629 0.000195543 4.30408 4.33838
0.00490238 0.175495 0.000200131 4.27906 4.3135
0.00514086 0.190752 0.000205124 4.2508 4.28538
0.00537934 0.206133 0.00021049 4.21904 4.25379
0.00561783 0.221422 0.000216127 4.1836 4.21851
0.00585632 0.236401 0.000221887 4.14433 4.1794
0.00609482 0.250933 0.00022755 4.10118 4.13637
0.00633332 0.264914 0.000232882 4.05395 4.08921
0.00657182 0.27826 0.000237582 4.00262 4.03783
0.00681033 0.291007 0.000241404 3.94661 3.98166
0.00704884 0.303104 0.000244021 3.88592 3.92058
0.00728736 0.314678 0.000245233 3.81888 3.85295
0.00752587 0.325762 0.000244721 3.74625 3.77943
0.00776439 0.336489 0.000242342 3.66309 3.69512
0.00800291 0.346876 0.000237745 3.57385 3.60442
0.00824144 0.357195 0.00023069 3.46385 3.49261
0.00847996 0.367426 0.000220551 3.34501 3.37103
0.00871849 0.377633 0.000207084 3.18222 3.20593
0.00895702 0.387899 0.000189219 3.00543 3.02674
0.00919555 0.398699 0.000167117 2.71054 2.72937
0.00943408 0.412899 0.000142885 2.26503 2.27757
