6.7096,1.1475e+05
12.7682,2.1516e+05
14.6209,3.0738e+05
17.525,4.2213e+05
18.6266,5.4918e+05
19.4278,7.0697e+05
20.5293,8.5451e+05
22.432,1.08607e+06
