1.0606,6.319e+05
17.4747,9.517e+05
21.4646,1.3845e+06
22.2222,1.6652e+06
23.0303,1.9907e+06
25.7576,2.1941e+06
26.2121,2.4494e+06
28.3838,2.7679e+06
28.4343,3.3427e+06
29.596,3.0677e+06
