X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0202265 7.27701e-05 4.40438 4.41652
0.000376525 0.0207595 8.69387e-05 4.40394 4.41932
0.000613858 0.0217357 9.87975e-05 4.40254 4.42054
0.000851483 0.0231506 0.00010868 4.40043 4.42054
0.00108931 0.0250258 0.000117341 4.39761 4.41949
0.00132727 0.0274005 0.000125153 4.39406 4.41749
0.00156534 0.0303139 0.000132294 4.38978 4.41457
0.00180349 0.0338212 0.000138837 4.38474 4.41074
0.0020417 0.0379819 0.000144802 4.37893 4.40598
0.00227996 0.0428691 0.000150194 4.37227 4.40021
0.00251826 0.0485404 0.000155027 4.36472 4.39341
0.00275659 0.0550693 0.000159339 4.35623 4.38553
0.00299495 0.0625213 0.000163198 4.34671 4.3765
0.00323333 0.0709515 0.000166696 4.33603 4.36622
0.00347172 0.0803968 0.000169931 4.32408 4.35462
0.00371014 0.0908951 0.000173013 4.31072 4.34155
0.00394857 0.102448 0.000176054 4.29575 4.32677
0.00418701 0.115031 0.000179167 4.27894 4.31012
0.00442546 0.128567 0.000182455 4.26004 4.29131
0.00466392 0.14292 0.000186001 4.23878 4.27013
0.00490238 0.157955 0.000189869 4.21486 4.2463
0.00514086 0.173488 0.000194079 4.18797 4.2195
0.00537934 0.189304 0.000198618 4.15781 4.18945
0.00561783 0.205199 0.000203418 4.12413 4.15587
0.00585632 0.220935 0.000208364 4.08674 4.11856
0.00609482 0.236364 0.000213285 4.04547 4.07733
0.00633332 0.251323 0.00021798 4.00017 4.03203
0.00657182 0.265711 0.000222196 3.95072 3.98249
0.00681033 0.279493 0.000225688 3.8967 3.92827
0.00704884 0.292614 0.000228159 3.8379 3.86909
0.00728736 0.305188 0.000229375 3.77316 3.80379
0.00752587 0.317206 0.000229013 3.70253 3.73233
0.00776439 0.328816 0.000226851 3.62244 3.65117
0.00800291 0.340111 0.000222512 3.5351 3.56241
0.00824144 0.351271 0.000215731 3.4297 3.45534
0.00847996 0.362368 0.000206015 3.31289 3.33605
0.00871849 0.373494 0.00019288 3.15736 3.17821
0.00895702 0.384729 0.000175255 2.98177 3.00027
0.00919555 0.396524 0.000152605 2.69971 2.71568
0.00943408 0.412259 0.000124614 2.26077 2.27084
