X vol_f_Field2 diameter_Field2
0.000139645 2.51627e-15 1e-05
0.000376525 1.16686e-14 1e-05
0.000613858 1.36616e-14 1e-05
0.000851483 1.23885e-14 1e-05
0.00108931 8.63099e-15 1e-05
0.00132727 1.28261e-14 1e-05
0.00156534 1.39946e-14 1e-05
0.00180349 1.42631e-14 1e-05
0.0020417 1.03836e-14 1e-05
0.00227996 2.98283e-15 1e-05
0.00251826 2.38513e-14 1e-05
0.00275659 2.63773e-13 1e-05
0.00299495 3.02098e-12 1e-05
0.00323333 3.62637e-11 1e-05
0.00347172 4.17437e-10 1e-05
0.00371014 4.7903e-09 1e-05
0.00394857 5.32908e-08 1e-05
0.00418701 5.73345e-07 1e-05
0.00442546 5.84875e-06 1e-05
0.00466392 5.85254e-05 1.01742e-05
0.00490238 0.000301335 1.67506e-05
0.00514086 0.000980957 2.75238e-05
0.00537934 0.00201267 3.86288e-05
0.00561783 0.00338433 4.88504e-05
0.00585632 0.00536873 5.78661e-05
0.00609482 0.00815854 6.63018e-05
0.00633332 0.0119606 7.43352e-05
0.00657182 0.0170237 8.17245e-05
0.00681033 0.0236735 8.82135e-05
0.00704884 0.0322774 9.37802e-05
0.00728736 0.0432952 9.86701e-05
0.00752587 0.0571593 0.000103262
0.00776439 0.0744249 0.000107965
0.00800291 0.0951899 0.000113057
0.00824144 0.119783 0.000118667
0.00847996 0.147246 0.000124488
0.00871849 0.176792 0.000129476
0.00895702 0.205836 0.000131473
0.00919555 0.235681 0.000128481
0.00943408 0.267692 0.000121257
