X vol_f_Field2 diameter_Field2
0.000139645 0.501216 0.00042888
0.000376525 0.501461 0.000431687
0.000613858 0.501815 0.000433005
0.000851483 0.502356 0.000433422
0.00108931 0.503056 0.000433322
0.00132727 0.503921 0.000432892
0.00156534 0.504941 0.000432212
0.00180349 0.506109 0.000431295
0.0020417 0.507421 0.000430131
0.00227996 0.508866 0.000428684
0.00251826 0.510438 0.000426912
0.00275659 0.512121 0.000424769
0.00299495 0.513917 0.000422216
0.00323333 0.515805 0.000419213
0.00347172 0.517798 0.000415739
0.00371014 0.51989 0.000411774
0.00394857 0.522054 0.000407313
0.00418701 0.524268 0.000402353
0.00442546 0.526523 0.000396905
0.00466392 0.528824 0.000390975
0.00490238 0.53118 0.000384584
0.00514086 0.533586 0.000377733
0.00537934 0.53604 0.000370444
0.00561783 0.538526 0.000362702
0.00585632 0.541045 0.00035453
0.00609482 0.543569 0.00034589
0.00633332 0.546093 0.000336803
0.00657182 0.548628 0.000327198
0.00681033 0.551209 0.00031709
0.00704884 0.553838 0.000306345
0.00728736 0.556547 0.000294973
0.00752587 0.55933 0.000282707
0.00776439 0.562183 0.000269574
0.00800291 0.565245 0.000255056
0.00824144 0.568484 0.00023927
0.00847996 0.572133 0.000221208
0.00871849 0.575941 0.000200945
0.00895702 0.580362 0.000176474
0.00919555 0.585057 0.000147697
0.00943408 0.593498 0.000114566
