X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0679935 6.83809e-05 4.75962 4.77163
0.000376525 0.069016 9.01699e-05 4.75921 4.7766
0.000613858 0.0708971 0.000108562 4.75792 4.77981
0.000851483 0.0736004 0.000123957 4.75597 4.78156
0.00108931 0.0771533 0.00013723 4.75331 4.78201
0.00132727 0.0815802 0.000148694 4.74993 4.78118
0.00156534 0.086918 0.000158502 4.74578 4.77913
0.00180349 0.0931987 0.000166815 4.7408 4.77584
0.0020417 0.100447 0.000173839 4.73492 4.7713
0.00227996 0.108687 0.000179817 4.72805 4.76552
0.00251826 0.117925 0.000184998 4.72005 4.75825
0.00275659 0.128144 0.000189623 4.71078 4.74951
0.00299495 0.139313 0.000193907 4.70007 4.73918
0.00323333 0.151331 0.000198036 4.6877 4.72709
0.00347172 0.164183 0.000202168 4.67346 4.71306
0.00371014 0.177668 0.000206419 4.65707 4.69685
0.00394857 0.191625 0.000210874 4.63831 4.67823
0.00418701 0.205828 0.00021557 4.6169 4.65696
0.00442546 0.220125 0.000220511 4.59263 4.63281
0.00466392 0.234389 0.000225656 4.56532 4.6056
0.00490238 0.248498 0.000230925 4.53484 4.57518
0.00514086 0.262279 0.000236194 4.50115 4.54152
0.00537934 0.275609 0.000241314 4.46418 4.50456
0.00561783 0.288373 0.000246101 4.42397 4.46427
0.00585632 0.300546 0.000250376 4.38037 4.42053
0.00609482 0.312128 0.00025394 4.33336 4.37322
0.00633332 0.323169 0.000256628 4.28257 4.32201
0.00657182 0.333646 0.00025825 4.2279 4.26671
0.00681033 0.343689 0.00025868 4.1685 4.2065
0.00704884 0.353251 0.00025774 4.10448 4.14142
0.00728736 0.362492 0.000255343 4.0336 4.06927
0.00752587 0.371422 0.000251308 3.95744 3.99154
0.00776439 0.380175 0.000245532 3.86934 3.90166
0.00800291 0.388731 0.000237702 3.77637 3.80663
0.00824144 0.397358 0.000227682 3.65933 3.68725
0.00847996 0.406005 0.000215012 3.53629 3.56105
0.00871849 0.414715 0.000199459 3.36176 3.38372
0.00895702 0.423601 0.000180092 3.18058 3.20025
0.00919555 0.433047 0.000156687 2.86724 2.88442
0.00943408 0.445927 0.000129144 2.40298 2.41391
