X vol_f_Field2 diameter_Field2
0.000139645 0.716138 0.000743996
0.000376525 0.716245 0.000742547
0.000613858 0.716396 0.000739802
0.000851483 0.716628 0.000735801
0.00108931 0.716937 0.000730566
0.00132727 0.717327 0.000724167
0.00156534 0.717791 0.000716646
0.00180349 0.718333 0.000708091
0.0020417 0.718953 0.000698567
0.00227996 0.719647 0.000688165
0.00251826 0.720421 0.000676967
0.00275659 0.721273 0.000665061
0.00299495 0.722208 0.000652537
0.00323333 0.723222 0.000639478
0.00347172 0.724321 0.000625971
0.00371014 0.725501 0.000612087
0.00394857 0.726764 0.000597904
0.00418701 0.728108 0.00058348
0.00442546 0.729533 0.000568873
0.00466392 0.731038 0.000554124
0.00490238 0.732625 0.000539268
0.00514086 0.734267 0.000524325
0.00537934 0.736003 0.000509305
0.00561783 0.737795 0.000494203
0.00585632 0.73966 0.000479002
0.00609482 0.741587 0.000463679
0.00633332 0.743571 0.000448182
0.00657182 0.745632 0.000432458
0.00681033 0.747741 0.000416416
0.00704884 0.749938 0.000399972
0.00728736 0.75217 0.000382971
0.00752587 0.754533 0.000365278
0.00776439 0.756895 0.000346603
0.00800291 0.759504 0.000326749
0.00824144 0.761981 0.000305128
0.00847996 0.765276 0.000281338
0.00871849 0.767904 0.000254147
0.00895702 0.773505 0.000221581
0.00919555 0.776025 0.000182348
0.00943408 0.787902 0.000132756
