X vol_f_Field2 diameter_Field2
0.000139645 0.610595 0.00104626
0.000376525 0.610606 0.00104546
0.000613858 0.610607 0.00104275
0.000851483 0.610614 0.00103808
0.00108931 0.610628 0.00103137
0.00132727 0.610654 0.00102263
0.00156534 0.610701 0.00101194
0.00180349 0.610785 0.00099947
0.0020417 0.6109 0.000985451
0.00227996 0.611105 0.000970109
0.00251826 0.611365 0.000953664
0.00275659 0.611737 0.000936299
0.00299495 0.612227 0.000918185
0.00323333 0.612842 0.000899441
0.00347172 0.613569 0.000880181
0.00371014 0.614432 0.000860475
0.00394857 0.615401 0.000840409
0.00418701 0.616535 0.000820015
0.00442546 0.617808 0.000799361
0.00466392 0.619247 0.000778443
0.00490238 0.620785 0.000757312
0.00514086 0.622505 0.00073593
0.00537934 0.624222 0.000714311
0.00561783 0.626048 0.000692379
0.00585632 0.627888 0.000670209
0.00609482 0.629927 0.00064768
0.00633332 0.631877 0.000624877
0.00657182 0.634085 0.00060158
0.00681033 0.636109 0.00057791
0.00704884 0.638498 0.00055347
0.00728736 0.640578 0.000528489
0.00752587 0.643121 0.000502233
0.00776439 0.645334 0.000475121
0.00800291 0.648153 0.000445833
0.00824144 0.650628 0.000415087
0.00847996 0.653842 0.000380582
0.00871849 0.656716 0.00034304
0.00895702 0.660736 0.000298577
0.00919555 0.663876 0.0002469
0.00943408 0.670628 0.000189622
