X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00863994 4.71572e-05 4.2024 4.20757
0.000376525 0.00898753 6.04213e-05 4.20191 4.20952
0.000613858 0.00960214 7.14421e-05 4.20037 4.20999
0.000851483 0.0104774 8.06557e-05 4.19811 4.20938
0.00108931 0.0116267 8.88626e-05 4.19506 4.2078
0.00132727 0.0130735 9.6463e-05 4.19122 4.20533
0.00156534 0.0148497 0.000103665 4.18661 4.202
0.00180349 0.0169957 0.000110571 4.18117 4.19781
0.0020417 0.0195562 0.000117216 4.17491 4.19272
0.00227996 0.0225849 0.000123593 4.16777 4.1867
0.00251826 0.0261399 0.000129668 4.15971 4.17967
0.00275659 0.0302863 0.000135407 4.15071 4.17161
0.00299495 0.0350931 0.000140796 4.14064 4.16238
0.00323333 0.0406318 0.000145854 4.12951 4.152
0.00347172 0.0469764 0.000150639 4.11714 4.14031
0.00371014 0.0541964 0.000155246 4.10351 4.12731
0.00394857 0.0623616 0.000159795 4.08843 4.11283
0.00418701 0.0715141 0.000164425 4.07179 4.09679
0.00442546 0.0816999 0.000169264 4.05339 4.07905
0.00466392 0.092901 0.000174436 4.03301 4.05932
0.00490238 0.105122 0.000180065 4.01039 4.03729
0.00514086 0.11824 0.000186246 3.98524 4.0128
0.00537934 0.132206 0.000193042 3.9572 3.98548
0.00561783 0.146774 0.000200446 3.92599 3.95502
0.00585632 0.161848 0.00020839 3.8912 3.92101
0.00609482 0.177061 0.000216694 3.85265 3.88323
0.00633332 0.192372 0.000225121 3.8099 3.84123
0.00657182 0.207319 0.000233294 3.76296 3.79496
0.00681033 0.222063 0.000240857 3.71123 3.74379
0.00704884 0.236116 0.000247303 3.65496 3.68793
0.00728736 0.249892 0.00025229 3.59249 3.62563
0.00752587 0.262922 0.000255285 3.52463 3.55761
0.00776439 0.275773 0.000256062 3.44693 3.47945
0.00800291 0.28802 0.000254088 3.36298 3.39465
0.00824144 0.300266 0.000249251 3.26058 3.29116
0.00847996 0.312234 0.000240995 3.15003 3.17899
0.00871849 0.324305 0.000229131 2.99903 3.02639
0.00895702 0.336243 0.00021283 2.82888 2.85446
0.00919555 0.349498 0.00019305 2.55259 2.57581
0.00943408 0.364064 0.000174288 2.12251 2.13891
