X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 1.29376e-09 1e-05 4.04113 4.04105
0.000376525 7.7643e-09 1e-05 4.03553 4.03548
0.000613858 7.33159e-08 1e-05 4.03698 4.03696
0.000851483 7.39467e-07 1e-05 4.03549 4.03544
0.00108931 7.74262e-06 1e-05 4.03756 4.03761
0.00132727 8.16298e-05 1e-05 4.03166 4.03174
0.00156534 0.000632571 1.29041e-05 4.02956 4.02968
0.00180349 0.00242344 2.25656e-05 4.02523 4.02581
0.0020417 0.00483443 3.53896e-05 4.02123 4.023
0.00227996 0.00704387 4.91949e-05 4.01668 4.02037
0.00251826 0.00913869 6.20497e-05 4.01135 4.01752
0.00275659 0.0115567 7.3204e-05 4.00511 4.01355
0.00299495 0.0144768 8.30924e-05 3.99796 4.00838
0.00323333 0.0179498 9.23851e-05 3.98989 4.00217
0.00347172 0.0220482 0.000101317 3.98078 3.99482
0.00371014 0.0268675 0.00010984 3.97051 3.98618
0.00394857 0.0324956 0.00011778 3.959 3.97612
0.00418701 0.0390496 0.000124971 3.9461 3.96447
0.00442546 0.0466268 0.000131355 3.93166 3.95107
0.00466392 0.0553507 0.000137018 3.91543 3.93571
0.00490238 0.0653 0.000142148 3.89724 3.91826
0.00514086 0.0765707 0.00014698 3.87677 3.89846
0.00537934 0.0891795 0.000151711 3.85372 3.87602
0.00561783 0.103135 0.000156555 3.82768 3.8504
0.00585632 0.118341 0.000161704 3.79827 3.82142
0.00609482 0.134697 0.000167309 3.76496 3.78852
0.00633332 0.151861 0.000173437 3.72724 3.75123
0.00657182 0.169569 0.000180058 3.68468 3.70911
0.00681033 0.187551 0.000187025 3.63677 3.66163
0.00704884 0.205423 0.000194029 3.58323 3.60845
0.00728736 0.222894 0.000200676 3.5235 3.54904
0.00752587 0.239651 0.000206385 3.45723 3.48292
0.00776439 0.255751 0.000210644 3.38287 3.40854
0.00800291 0.271229 0.000212767 3.2998 3.32509
0.00824144 0.286177 0.000212223 3.20271 3.22738
0.00847996 0.300784 0.000208246 3.09311 3.11667
0.00871849 0.315155 0.000200384 2.94878 2.97048
0.00895702 0.329196 0.000187032 2.78076 2.80101
0.00919555 0.34378 0.000167583 2.52224 2.54011
0.00943408 0.362159 0.000142757 2.10348 2.1158
