X vol_f_Field2 diameter_Field2
0.000139645 0.768648 0.000707795
0.000376525 0.766983 0.000705993
0.000613858 0.768369 0.000702809
0.000851483 0.772864 0.000699521
0.00108931 0.782771 0.000696705
0.00132727 0.789635 0.000693116
0.00156534 0.790855 0.000688857
0.00180349 0.795674 0.000683851
0.0020417 0.800919 0.000678633
0.00227996 0.80184 0.000672261
0.00251826 0.800861 0.000664883
0.00275659 0.797846 0.000656874
0.00299495 0.792751 0.000648174
0.00323333 0.785994 0.000638629
0.00347172 0.77813 0.000628344
0.00371014 0.76882 0.000617189
0.00394857 0.759265 0.000605166
0.00418701 0.750167 0.000592292
0.00442546 0.741945 0.000578759
0.00466392 0.735135 0.000564584
0.00490238 0.72879 0.000549559
0.00514086 0.721947 0.000533688
0.00537934 0.715314 0.000517115
0.00561783 0.708868 0.000499832
0.00585632 0.70409 0.000482259
0.00609482 0.703753 0.000464549
0.00633332 0.704402 0.000447451
0.00657182 0.712806 0.000435947
0.00681033 0.733585 0.000433484
0.00704884 0.757125 0.000436968
0.00728736 0.78454 0.000450684
0.00752587 0.831119 0.000477279
0.00776439 0.867387 0.000506125
0.00800291 0.85752 0.000529341
0.00824144 0.845806 0.000544519
0.00847996 0.83296 0.000538777
0.00871849 0.84008 0.000530589
0.00895702 0.864845 0.000536975
0.00919555 0.857157 0.000537707
0.00943408 0.857447 0.000721159
