X vol_f_Field2 diameter_Field2
0.000139645 0.484483 0.000759905
0.000376525 0.484683 0.00075929
0.000613858 0.485049 0.000757562
0.000851483 0.485575 0.000754863
0.00108931 0.48625 0.000751133
0.00132727 0.487102 0.000746393
0.00156534 0.488119 0.00074062
0.00180349 0.489298 0.000733827
0.0020417 0.490627 0.000726038
0.00227996 0.492101 0.000717307
0.00251826 0.493713 0.000707705
0.00275659 0.495457 0.00069732
0.00299495 0.497334 0.000686257
0.00323333 0.499331 0.000674603
0.00347172 0.501436 0.000662468
0.00371014 0.503636 0.000649918
0.00394857 0.505924 0.000637038
0.00418701 0.508275 0.000623864
0.00442546 0.510689 0.000610451
0.00466392 0.513142 0.000596795
0.00490238 0.515642 0.000582934
0.00514086 0.518166 0.000568821
0.00537934 0.520723 0.00055449
0.00561783 0.523294 0.000539845
0.00585632 0.525888 0.000524933
0.00609482 0.528492 0.000509601
0.00633332 0.531112 0.00049393
0.00657182 0.533753 0.000477681
0.00681033 0.536401 0.000460994
0.00704884 0.539097 0.000443485
0.00728736 0.541794 0.000425415
0.00752587 0.544576 0.000406122
0.00776439 0.547359 0.000386055
0.00800291 0.550302 0.000363986
0.00824144 0.553281 0.000340646
0.00847996 0.556528 0.00031378
0.00871849 0.559805 0.000284258
0.00895702 0.563434 0.000247781
0.00919555 0.567288 0.000204669
0.00943408 0.573122 0.000153156
