X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.00458526 1.14555e-05 4.21799 4.21836
0.000376525 0.00840252 2.35903e-05 4.21806 4.21942
0.000613858 0.0111429 3.87052e-05 4.21727 4.22053
0.000851483 0.0130674 5.39524e-05 4.21575 4.22165
0.00108931 0.0148973 6.81352e-05 4.21339 4.22234
0.00132727 0.0170235 8.08452e-05 4.21024 4.22186
0.00156534 0.019454 9.25126e-05 4.20632 4.22042
0.00180349 0.0222327 0.000103601 4.20159 4.21803
0.0020417 0.025403 0.000114339 4.19606 4.21474
0.00227996 0.0290247 0.000124746 4.18964 4.21045
0.00251826 0.033147 0.00013474 4.18231 4.2051
0.00275659 0.0378447 0.000144239 4.174 4.19862
0.00299495 0.0431702 0.000153236 4.16459 4.19088
0.00323333 0.0492116 0.000161833 4.15402 4.18184
0.00347172 0.0560134 0.00017022 4.14211 4.17136
0.00371014 0.0636718 0.000178657 4.12878 4.15942
0.00394857 0.0721978 0.000187425 4.1138 4.14586
0.00418701 0.0816722 0.000196785 4.097 4.13057
0.00442546 0.0920448 0.000206968 4.07812 4.1133
0.00466392 0.103344 0.000218184 4.05694 4.09375
0.00490238 0.115459 0.000230564 4.03313 4.07171
0.00514086 0.1283 0.000244141 4.00643 4.04685
0.00537934 0.141678 0.0002588 3.97657 4.01895
0.00561783 0.155389 0.000274255 3.94333 3.98771
0.00585632 0.169244 0.000290053 3.90651 3.95291
0.00609482 0.182982 0.000305563 3.86609 3.91439
0.00633332 0.19655 0.000320114 3.82176 3.87178
0.00657182 0.209677 0.000332949 3.77359 3.82498
0.00681033 0.222521 0.000343515 3.72079 3.77316
0.00704884 0.234829 0.000351221 3.66359 3.71642
0.00728736 0.246867 0.000355832 3.59986 3.65261
0.00752587 0.258489 0.00035697 3.53104 3.58309
0.00776439 0.269942 0.000354633 3.45114 3.50195
0.00800291 0.281065 0.000348475 3.36635 3.4153
0.00824144 0.292301 0.00033867 3.25934 3.30587
0.00847996 0.303371 0.000324267 3.14687 3.18973
0.00871849 0.314733 0.00030511 2.9864 3.02578
0.00895702 0.326168 0.000279877 2.81901 2.85557
0.00919555 0.338952 0.000249456 2.53024 2.56276
0.00943408 0.354758 0.000218596 2.09596 2.11838
