X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0571654 0.000122709 4.6021 4.62669
0.000376525 0.0579867 0.000148896 4.60156 4.63248
0.000613858 0.0594873 0.000168708 4.60002 4.63561
0.000851483 0.0616662 0.000182728 4.59778 4.63654
0.00108931 0.0645554 0.000192955 4.59475 4.63569
0.00132727 0.0682016 0.000200753 4.59095 4.63341
0.00156534 0.0726328 0.000207036 4.58632 4.62989
0.00180349 0.0779009 0.000212428 4.58083 4.62525
0.0020417 0.0840322 0.000217369 4.57441 4.61953
0.00227996 0.0910599 0.000222185 4.56697 4.61274
0.00251826 0.099002 0.000227135 4.5584 4.6048
0.00275659 0.10784 0.000232442 4.54858 4.59568
0.00299495 0.117592 0.000238303 4.53733 4.58511
0.00323333 0.128213 0.000244889 4.52448 4.573
0.00347172 0.139631 0.000252337 4.50982 4.55918
0.00371014 0.151687 0.000260734 4.49311 4.54345
0.00394857 0.164281 0.000270118 4.47415 4.52559
0.00418701 0.177187 0.000280433 4.45271 4.50537
0.00442546 0.190299 0.000291564 4.42863 4.48259
0.00466392 0.203437 0.000303275 4.40178 4.4571
0.00490238 0.216419 0.000315251 4.37207 4.42878
0.00514086 0.229133 0.000327082 4.33952 4.39752
0.00537934 0.241473 0.000338343 4.30403 4.36322
0.00561783 0.253364 0.000348564 4.26564 4.32578
0.00585632 0.264828 0.000357384 4.22415 4.28496
0.00609482 0.27578 0.000364422 4.1795 4.24063
0.00633332 0.286367 0.000369512 4.13118 4.19227
0.00657182 0.296453 0.00037239 4.0792 4.13982
0.00681033 0.306286 0.00037308 4.02241 4.08214
0.00704884 0.31568 0.000371351 3.96128 4.01965
0.00728736 0.324907 0.000367319 3.893 3.94961
0.00752587 0.333837 0.000360678 3.82002 3.87437
0.00776439 0.342718 0.000351526 3.73442 3.78613
0.00800291 0.351396 0.000339335 3.64517 3.69377
0.00824144 0.360234 0.000324102 3.53055 3.57559
0.00847996 0.369073 0.000304694 3.41239 3.45272
0.00871849 0.378053 0.000280741 3.241 3.27708
0.00895702 0.38725 0.000249762 3.06529 3.09699
0.00919555 0.397255 0.000210708 2.75506 2.78174
0.00943408 0.41102 0.000161523 2.30035 2.31602
