# Code_Saturne plot output (1D profile)
#
# Iteration output: 4770
# Time output:      2.30006e+01
#
#COLUMN_TITLES: Distance | X | Y | Z | diameter_Field2 | temp_Field1 | temp_Field2 | Velocity_Field1[Z] | Velocity_Field2[Z] | vol_f_Field2 | mass_trans_Field1 | Xd_Field2 | BK | COAL | COMP | NUCL | W1 | MT | SMBR | ALPBB | CONDNUM | GAMA | GAMANUC | epsilon_Field1
 4.56474e-03  1.39645e-04  0.00000e+00  3.47944e+00  2.90234e-04  3.60018e+02  3.60059e+02  5.29132e+00  5.35858e+00  2.29680e-01  1.07555e+01  1.20028e+02  3.50390e+05 -6.94556e+05  9.30089e+02  0.00000e+00 -3.43236e+05  2.64669e+03 -3.40589e+05  2.29702e-01  1.00000e+00 -1.08752e+01  0.00000e+00  1.18476e+00 
 4.57812e-03  3.76525e-04  4.25872e-21  3.47944e+00  3.11895e-04  3.60018e+02  3.60059e+02  5.28942e+00  5.36250e+00  2.30769e-01  9.76073e+00  1.11692e+02  3.41305e+05 -6.15460e+05  8.65950e+02  0.00000e+00 -2.73289e+05  2.22472e+03 -2.71064e+05  2.30791e-01  1.00000e+00 -9.87020e+00  0.00000e+00  1.19883e+00 
 4.60371e-03  6.13858e-04  0.00000e+00  3.47944e+00  3.26066e-04  3.60019e+02  3.60059e+02  5.28648e+00  5.36313e+00  2.32493e-01  9.16044e+00  1.06837e+02  3.37548e+05 -5.75867e+05  8.28599e+02  0.00000e+00 -2.37490e+05  1.98263e+03 -2.35508e+05  2.32516e-01  1.00000e+00 -9.26458e+00  0.00000e+00  1.22602e+00 
 4.64138e-03  8.51483e-04  0.00000e+00  3.47944e+00  3.36725e-04  3.60020e+02  3.60059e+02  5.28231e+00  5.36138e+00  2.34912e-01  8.70800e+00  1.03455e+02  3.37471e+05 -5.53790e+05  8.02395e+02  0.00000e+00 -2.15516e+05  1.80667e+03 -2.13710e+05  2.34935e-01  1.00000e+00 -8.80904e+00  0.00000e+00  1.26677e+00 
 4.69084e-03  1.08931e-03  0.00000e+00  3.47944e+00  3.46307e-04  3.60021e+02  3.60059e+02  5.27674e+00  5.35776e+00  2.38085e-01  8.28990e+00  1.00593e+02  3.39426e+05 -5.39336e+05  7.80045e+02  0.00000e+00 -1.99131e+05  1.65059e+03 -1.97480e+05  2.38108e-01  1.00000e+00 -8.38882e+00  0.00000e+00  1.32145e+00 
 4.75174e-03  1.32727e-03  1.05001e-20  3.47944e+00  3.55915e-04  3.60023e+02  3.60059e+02  5.26967e+00  5.35247e+00  2.41928e-01  7.85891e+00  9.78776e+01  3.42478e+05 -5.28244e+05  7.58693e+02  0.00000e+00 -1.85007e+05  1.49902e+03 -1.83508e+05  2.41948e-01  1.00000e+00 -7.95612e+00  0.00000e+00  1.39087e+00 
 4.82366e-03  1.56534e-03  0.00000e+00  3.47944e+00  3.66117e-04  3.60026e+02  3.60059e+02  5.26103e+00  5.34561e+00  2.46452e-01  7.39640e+00  9.51501e+01  3.45874e+05 -5.18530e+05  7.37128e+02  0.00000e+00 -1.71918e+05  1.34708e+03 -1.70571e+05  2.46470e-01  1.00000e+00 -7.49210e+00  0.00000e+00  1.47579e+00 
 4.90611e-03  1.80349e-03  8.81027e-21  3.47944e+00  3.77144e-04  3.60028e+02  3.60059e+02  5.25072e+00  5.33714e+00  2.51560e-01  6.89546e+00  9.23682e+01  3.49136e+05 -5.09106e+05  7.15025e+02  0.00000e+00 -1.59255e+05  1.19524e+03 -1.58059e+05  2.51575e-01  1.00000e+00 -6.98969e+00  0.00000e+00  1.57721e+00 
 4.99859e-03  2.04170e-03  0.00000e+00  3.47944e+00  3.89065e-04  3.60031e+02  3.60058e+02  5.23866e+00  5.32698e+00  2.57218e-01  6.35725e+00  8.95380e+01  3.51868e+05 -4.99488e+05  6.92433e+02  0.00000e+00 -1.46927e+05  1.04566e+03 -1.45882e+05  2.57230e-01  1.00000e+00 -6.45003e+00  0.00000e+00  1.69607e+00 
 5.10055e-03  2.27996e-03  7.58893e-21  3.47944e+00  4.01795e-04  3.60034e+02  3.60058e+02  5.22483e+00  5.31513e+00  2.63326e-01  5.78649e+00  8.67011e+01  3.53900e+05 -4.89479e+05  6.69600e+02  0.00000e+00 -1.34909e+05  9.01307e+02 -1.34008e+05  2.63336e-01  1.00000e+00 -5.87780e+00  0.00000e+00  1.83351e+00 
