X vol_f_Field2 diameter_Field2
0.000139645 0.54658 0.000856799
0.000376525 0.54665 0.000857662
0.000613858 0.54677 0.000857144
0.000851483 0.546988 0.000855384
0.00108931 0.547277 0.000852324
0.00132727 0.547656 0.0008479
0.00156534 0.548118 0.000842029
0.00180349 0.548671 0.000834689
0.0020417 0.549319 0.000825917
0.00227996 0.550065 0.000815805
0.00251826 0.550904 0.000804496
0.00275659 0.551847 0.000792143
0.00299495 0.552883 0.000778916
0.00323333 0.554021 0.000764952
0.00347172 0.555284 0.000750389
0.00371014 0.556669 0.000735299
0.00394857 0.558129 0.000719767
0.00418701 0.559641 0.000703833
0.00442546 0.5612 0.000687564
0.00466392 0.562805 0.000670957
0.00490238 0.564465 0.000654068
0.00514086 0.566183 0.000636853
0.00537934 0.567965 0.000619367
0.00561783 0.569812 0.000601528
0.00585632 0.571717 0.000583398
0.00609482 0.573655 0.00056485
0.00633332 0.575659 0.00054596
0.00657182 0.577737 0.000526517
0.00681033 0.579842 0.000506654
0.00704884 0.582072 0.000486007
0.00728736 0.584302 0.000464786
0.00752587 0.586702 0.000442362
0.00776439 0.589116 0.0004191
0.00800291 0.591814 0.000393837
0.00824144 0.594498 0.000367241
0.00847996 0.597612 0.000337182
0.00871849 0.600754 0.000304369
0.00895702 0.604563 0.000265019
0.00919555 0.608048 0.000218719
0.00943408 0.614736 0.000164014
