X alpha diameter_field2 velocity_field1 velocity_field2
0.000139645 0.0909362 0.000118336 4.85745 4.88218
0.000376525 0.0920138 0.000153794 4.85685 4.89058
0.000613858 0.0940098 0.0001788 4.85538 4.8954
0.000851483 0.0968959 0.000194811 4.85327 4.89724
0.00108931 0.100723 0.00020505 4.85043 4.89677
0.00132727 0.105511 0.000211715 4.84681 4.8946
0.00156534 0.111292 0.000216229 4.84237 4.89092
0.00180349 0.11808 0.000219484 4.83703 4.88589
0.0020417 0.125886 0.000222043 4.83068 4.87959
0.00227996 0.134695 0.000224272 4.82321 4.87202
0.00251826 0.144483 0.000226426 4.81447 4.86311
0.00275659 0.155182 0.000228686 4.80429 4.8527
0.00299495 0.166721 0.000231195 4.79246 4.84064
0.00323333 0.178931 0.000234048 4.77875 4.82672
0.00347172 0.191729 0.000237326 4.76294 4.81074
0.00371014 0.20491 0.00024106 4.7448 4.79245
0.00394857 0.218393 0.000245264 4.72409 4.77164
0.00418701 0.231974 0.000249895 4.70065 4.74813
0.00442546 0.245493 0.000254882 4.67434 4.72178
0.00466392 0.258686 0.000260088 4.64506 4.6925
0.00490238 0.271499 0.000265379 4.61278 4.6602
0.00514086 0.283869 0.000270568 4.57748 4.62485
0.00537934 0.295736 0.000275476 4.53913 4.58642
0.00561783 0.307077 0.000279883 4.49773 4.54483
0.00585632 0.317888 0.00028362 4.45312 4.49993
0.00609482 0.328151 0.00028647 4.40522 4.45157
0.00633332 0.33797 0.000288326 4.35359 4.39933
0.00657182 0.347294 0.000288984 4.29816 4.34306
0.00681033 0.35629 0.000288414 4.23791 4.28176
0.00704884 0.364867 0.000286396 4.17316 4.2157
0.00728736 0.373223 0.000282968 4.10121 4.14222
0.00752587 0.381305 0.000277839 4.02442 4.06359
0.00776439 0.389296 0.000271004 3.93476 3.97187
0.00800291 0.39712 0.000261971 3.84142 3.87619
0.00824144 0.405042 0.000250718 3.72189 3.75399
0.00847996 0.41302 0.00023636 3.59826 3.62677
0.00871849 0.421084 0.000218593 3.42063 3.44615
0.00895702 0.429389 0.000195368 3.23716 3.25979
0.00919555 0.438233 0.000165969 2.91152 2.93063
0.00943408 0.450879 0.000129529 2.44712 2.45865
